CODIGO_IES;NOME_IES;SIGLA_IES;TIPO_CATEGORIA_ADM;TIPO_ORG_ACADEMICA;REGIAO;UF;CODIGO_MUNICIPIO
832;FACULDADE ARQUIDIOCESANA DE CURVELO;FAC;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3120904
833;FACULDADES INTEGRADAS DE ARIQUEMES;FIAR;Privada sem fins lucrativos;Faculdade;Norte;Rondônia;1100023
838;FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA;FCTFOR;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2304400
837;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;FCHFOR;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2304400
839;FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS;FAVI;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
840;FACULDADE VITORIANA DE TECNOLOGIA;FAVI;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
1498;INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA;FAVI;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
2245;FACULDADE DO ESPÍRITO SANTO;FACES;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
843;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI;FATEB;Pública Municipal;Faculdade;Sudeste;São Paulo;3506508
1307;FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL;FAEF;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3516705
845;FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA;FAC-FEA;Pública Municipal;Centro Universitário;Sudeste;São Paulo;3502804
846;FACULDADE DE ADMINISTRAÇÃO DE TERESINA;FAT;Privada sem fins lucrativos;Faculdade;Nordeste;Piauí;2211001
1656;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;IEST;Privada sem fins lucrativos;Faculdade;Nordeste;Piauí;2211001
2150;FACULDADE DO PIAUÍ;FAPI;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
847;FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS;FPPD;Privada sem fins lucrativos;Faculdade;Nordeste;Piauí;2211001
3784;INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE;IESRN;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2408102
1462;INSTITUTO PARAIBANO DE ENSINO RENOVADO;INPER;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
848;FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS;FPPD;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
2243;FACULDADE PARAÍBANA;FAP;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
2908;CENTRO UNIVERSITÁRIO NATALENSE;;Privada com fins lucrativos;Centro Universitário;Nordeste;Rio Grande do Norte;2408102
849;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;FAJE;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
1182;INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;IESA;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3501608
1872;FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA;FARESC;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;Privada com fins lucrativos;Faculdade;Norte;Amapá;1600303
1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;UNISAL;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3501608
873;FACULDADES UNIFICADAS DE FOZ DO IGUAÇU;UNIFOZ;Privada com fins lucrativos;Faculdade;Sul;Paraná;4108304
874;FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA;FESAV;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205101
1550;FACULDADE DE EDUCAÇÃO FÍSICA DE FOZ DO IGUAÇU;;Privada com fins lucrativos;Faculdade;Sul;Paraná;4108304
877;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU;FEPI;Privada com fins lucrativos;Faculdade;Sul;Paraná;4108304
2165;FACULDADE FOZ DO IGUAÇU;FAFIG;Privada com fins lucrativos;Faculdade;Sul;Paraná;4108304
2086;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;Privada com fins lucrativos;Faculdade;Sul;Paraná;4108304
881;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS;IMESA;Especial;Faculdade;Sudeste;São Paulo;3504008
882;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI;IMESB;Pública Municipal;Faculdade;Sudeste;São Paulo;3506102
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO;EG;Pública Estadual;Faculdade;Sudeste;Minas Gerais;3106200
1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5008305
3170;FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4205407
898;CENTRO UNIVERSITÁRIO SANTA RITA;UNISANTARITA;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
900;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA;FATEC;Privada sem fins lucrativos;Faculdade;Norte;Rondônia;1100205
905;FACULDADE ESCOLA PAULISTA DE DIREITO;FACEPD;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
908;FACULDADE ALAGOANA DE ADMINISTRAÇÃO;FAA;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
2244;FACULDADE DA CIDADE DE MACEIÓ;FACIMA;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
2075;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS;IESA;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
909;Faculdade Fernanda Bicchieri;;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3300456
910;FACULDADE SANTA LÚCIA;FCACSL;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3530805
913;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR;FIPAR;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5006309
916;FACULDADE ESTÁCIO DE TERESINA;ESTÁCIO TERESINA;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
918;CENTRO UNIVERSITÁRIO UNIVEL;;Privada com fins lucrativos;Centro Universitário;Sul;Paraná;4104808
923;CENTRO UNIVERSITÁRIO SÃO ROQUE;UNISÃO ROQUE;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550605
1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Privada com fins lucrativos;Centro Universitário;Norte;Amazonas;1302603
1142;FACULDADE DE DIREITO DE VITÓRIA;FDV;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
1125;FACULDADES INTEGRADAS ESPÍRITA;FIES;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
939;FACULDADE CATÓLICA DE ANÁPOLIS;CATÓLICA DE ANÁPOLIS;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3548500
953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3548500
1162;FACULDADE DE ALTA FLORESTA;FAF;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5100250
1867;FACULDADE SANTOS DUMONT;FSD;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3160702
3688;FACULDADES INTEGRADAS DO VALE DO IVAÍ;;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4111506
989;ESCOLA SUPERIOR EM MEIO AMBIENTE;ESMA;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3130309
991;FACULDADE SENAI-CETIQT;SENAI-CETIQT;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3526902
997;Centro Universitário de Bauru;;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3506003
2328;FACULDADE ITEANA DE BOTUCATU;FITB;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3507506
1012;FACULDADE DO SERTÃO DO PAJEÚ;FASP;Especial;Faculdade;Nordeste;Pernambuco;2600104
1014;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC;BOM JESUS/IELUSC;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4209102
5369;FACULDADES INTEGRADAS ASMEC;ASMEC;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3146008
1225;CENTRO UNIVERSITÁRIO AMPARENSE;UNIFIA;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3501905
828;FACULDADE DE SÃO LOURENÇO;FASAMA;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3163706
4185;FACULDADE PERUIBE;FPBE;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3537602
1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3542602
3823;INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE;;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3152501
1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU;FACTU;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3170404
1170;FACULDADE METROPOLITANA DE CAMAÇARI;FAMEC;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2905701
17116;Faculdade de Ciências de Goiana;FCG;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2606200
1021;FACULDADE DE CIÊNCIAS DE TIMBAÚBA;FACET;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2615300
1143;Faculdade de Ciências de Timbaúba;FACET;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2615300
1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Pública Estadual;Universidade;Centro-Oeste;Mato Grosso do Sul;5003702
1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Privada sem fins lucrativos;Faculdade;Norte;Amazonas;1302603
1051;FACULDADE DA SEUNE;SEUNE;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
3754;FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS;FADMINAS;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3138203
1123;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR;IESUS;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2927408
1055;Centro Universitário Maurício de Nassau de Salvador;Uninassau Salvador;Privada sem fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;Privada com fins lucrativos;Centro Universitário;Centro-Oeste;Distrito Federal;5300108
1428;INSTITUTO DE ENSINO SUPERIOR PLANALTO;IESPLAN;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
1067;FACULDADE DE JUSSARA;FAJ;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5212204
1068;FACULDADE ALDETE MARIA ALVES;FAMA;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3134400
1071;INSTITUTO DE ENSINO SUPERIOR DA FUNLEC;IESF;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5002704
3805;FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2503209
1075;CENTRO UNIVERSITÁRIO - UNIESP;UNIESP;Privada com fins lucrativos;Centro Universitário;Nordeste;Paraíba;2503209
1076;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS;FAFIC;Privada sem fins lucrativos;Faculdade;Nordeste;Paraíba;2503704
1079;FACULDADE MARINGÁ;CESPAR;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4115200
1085;FACULDADE METODISTA CENTENÁRIO;FMC;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4316907
19172;Faculdades Integradas Aparício Carvalho Vilhena;FIMCAVILHENA;Privada com fins lucrativos;Faculdade;Norte;Rondônia;1100304
1087;CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO;;Privada sem fins lucrativos;Centro Universitário;Norte;Rondônia;1100205
1090;FACULDADE SÃO LUÍS DE FRANÇA;FSLF;Privada com fins lucrativos;Faculdade;Nordeste;Sergipe;2800308
1092;FACULDADES INTEGRADAS DE BAURU;FIB;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3506003
1174;FACULDADE DE SABARÁ;SOECS;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3156700
3692;FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS;FATEC CAMPINAS;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3509502
1385;FACULDADES INTEGRADAS IPEP;FIPEP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
15508;Centro de Ensino Unificado do Piauí;CEUPI;Privada sem fins lucrativos;Faculdade;Nordeste;Piauí;2211001
22131;CENTRO DE ENSINO SUPERIOR DO TOCANTINS;;Privada sem fins lucrativos;Faculdade;Norte;Tocantins;1721000
4450;CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA;UNIFAMAZ;Privada sem fins lucrativos;Centro Universitário;Norte;Pará;1501402
21892;CENTRO DE ENSINO SUPERIOR DE PALMAS;CESUP;Privada sem fins lucrativos;Faculdade;Norte;Tocantins;1721000
1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Privada sem fins lucrativos;Centro Universitário;Centro-Oeste;Distrito Federal;5300108
1115;FACULDADE SANTA TEREZINHA;CEST;Privada sem fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
738;CENTRO UNIVERSITÁRIO TERESA D'ÁVILA;FATEA;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3527207
545;FACULDADE DE DESENVOLVIMENTO DAS CIÊNCIAS E HUMANIDADES;FADECH;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3131703
4938;FACULDADE CLARETIANA DE TEOLOGIA;;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3505906
1854;CLARETIANO - CENTRO UNIVERSITÁRIO;;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3543907
1131;CENTRO UNIVERSITÁRIO SANTO AGOSTINHO;UNIFSA;Privada com fins lucrativos;Centro Universitário;Nordeste;Piauí;2211001
1136;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU;FACIG;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2606804
1360;iCEV - Instituto de Ensino Superior;;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Privada sem fins lucrativos;Centro Universitário;Sudeste;Rio de Janeiro;3304557
1144;FACULDADE DE CIÊNCIAS HUMANAS;IMENSU;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3528502
1379;FACULDADES INTEGRADAS SÃO PEDRO;FAESA;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
1151;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE;FANESE;Privada com fins lucrativos;Faculdade;Nordeste;Sergipe;2800308
1157;ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS;ESFA;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3204609
1159;CENTRO DE ENSINO SUPERIOR DE VITÓRIA;CESV;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
1160;FACULDADE CAMBURY;CAMBURY;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
14609;FACULDADE DE TECNOLOGIA SENAI CONDE JOSÉ VICENTE DE AZEVEDO;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4817;FACULDADE DE TECNOLOGIA SENAI ANCHIETA;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4814;FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3554102
4815;FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3534401
1150;Faculdade de Tecnologia Senai Theobaldo de Nigris;SP SENAI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4819;FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1286;Faculdade de Tecnologia Senai Mario Amato;SENAI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3548708
17516;Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
15502;Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1195;FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA;SENAI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3548807
1526;FACULDADE DE TECNOLOGIA SENAI ANTOINE SKAF;SENAI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4820;FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3548906
17691;FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3552205
17690;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3509502
15501;Faculdade de Tecnologia SENAI Roberto Simonsen;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1175;FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS;ESTÁCIO FARGS;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Privada com fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
370;FACULDADE PAULISTA DE ARTES;FPA;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1191;INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA;IESF;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2304400
1192;FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO;FACIS;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1198;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ;FACET;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
1202;FACULDADE SANTA RITA;FASAR;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3118304
1205;FACULDADE EDUCACIONAL DA LAPA;FAEL;Privada com fins lucrativos;Faculdade;Sul;Paraná;4113205
1208;FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL;;Privada sem fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2408102
4157;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4214805
2175;CENTRO UNIVERSITÁRIO DANTE;;Privada com fins lucrativos;Centro Universitário;Sul;Santa Catarina;4202404
1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Privada com fins lucrativos;Centro Universitário;Sul;Santa Catarina;4207502
2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4202909
16914;Faculdade Leonardo da Vinci - Santa Catarina;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4218202
1958;FACULDADE DE TECNOLOGIA SENAI BLUMENAU;CET BLUMENAU;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4202404
1957;FACULDADE DE TECNOLOGIA SENAI JOINVILLE;SENAI DE JOINVILLE;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4209102
1763;FACULDADE DE TECNOLOGIA SENAI CHAPECÓ;SENAI;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4204202
3155;FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL;FATEC;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4208906
3159;FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS;SENAI -SC - CTAI;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4205407
1219;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;IIES;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3522307
1227;CENTRO UNIVERSITÁRIO SÃO FRANCISCO DE BARREIRAS;;Privada sem fins lucrativos;Centro Universitário;Nordeste;Bahia;2903201
1237;FACULDADE NOSSA SENHORA APARECIDA;FANAP;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201405
1239;FACULDADE PADRÃO;PADRAO;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
2073;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO;ISE-PADRAO;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
2442;FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO;PIO XII - BIO;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201308
2351;FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS;PIO XII - DIR;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201308
1240;FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO;PIO XII;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201308
23318;FACULDADE BRASILEIRA DE CACHOEIRO;;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201209
1244;FACULDADE BRASILEIRA;MULTIVIX VITÓRIA;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
1245;Faculdade de Castelo - Multivix Castelo;Multivix Castelo;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201407
1970;FACULDADE DO ESPÍRITO SANTO;UNES;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201209
1248;FACULDADE DE PEDAGOGIA;ANAEC;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5006200
1249;FACULDADE DE EDUCAÇÃO DE COSTA RICA;FECRA;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5003256
1253;FACULDADE METODISTA GRANBERY;FMG;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
1256;FACULDADE DOM BOSCO;DOM BOSCO;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4104808
5403;CENTRO UNIVERSITÁRIO OPET;Uniopet;Privada com fins lucrativos;Centro Universitário;Sul;Paraná;4106902
1263;FACULDADE BEZERRA DE ARAÚJO;FABA;Privada com fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
1264;CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE;UNI-RN;Privada sem fins lucrativos;Centro Universitário;Nordeste;Rio Grande do Norte;2408102
1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;IESGF;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4216602
2174;FACULDADE DE SANTA CATARINA;FASC;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4216602
1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3543402
17803;Faculdade Estácio de Rio Preto;Estácio Rio Preto;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3549805
1273;Centro Universitário Campo Limpo Paulista;UNIFACCAMP;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3509601
1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR;I.T.E.S.;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3554102
1279;FACULDADE DE ITÁPOLIS - FACITA;FACITA;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3522703
1281;FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA;FAIT;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3522406
1294;Centro Universitário das Américas;CAM;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
4064;FACULDADE DE TECNOLOGIA FAMA;FAMA;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
1296;ESCOLA SUPERIOR DE MARKETING;ESM;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
1300;INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH;ITES;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3553708
1302;FACULDADE BATISTA BRASILEIRA;FBB;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2927408
19284;FACULDADE BATISTA BRASILEIRA DO RECÔNCAVO;FBBR;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2909802
1310;FACULDADE DE AMERICANA;FAM;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3501608
14878;TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS-;TEN;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3542909
13811;TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS;;Privada com fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
1311;TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS;TREVISAN;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
