CO_UF,CO_MUNICIPIO,IN_CAPITAL,CO_CURSO,IN_AJUDA_DEFICIENTE,IN_MATERIAL_DIGITAL,IN_MATERIAL_AMPLIADO,IN_MATERIAL_TATIL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_LIBRAS,IN_DISCIPLINA_LIBRAS,IN_TRADUTOR_LIBRAS,IN_GUIA_INTERPRETE,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,,,
42,4209102,0,5001003,1,1,1,1,1,1,1,1,0,1,1,1,1,,,
42,4209003,0,3825,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,3826,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,3828,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,3831,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,3833,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,3835,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,3841,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,3842,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,3843,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,3859,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,3860,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,3861,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203600,0,3862,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,17988,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4210506,0,17992,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,17994,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203907,0,19407,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,19415,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,20990,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,20991,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,20992,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,21000,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,21001,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,21963,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,21985,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,21986,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,35789,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,40366,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,40399,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,51987,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,51993,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,51995,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,60216,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,61020,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,63880,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4212908,0,69456,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,69624,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,70813,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,72791,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,72882,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203907,0,72886,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216701,0,80031,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4212908,0,80636,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,81372,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,81374,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,86778,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,91563,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,91653,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,91819,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203600,0,91879,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,91895,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,106648,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,106712,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,106924,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,113274,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,115790,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,115878,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121108,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121179,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121183,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121187,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121189,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,121192,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,121360,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,150067,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203600,0,150071,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,150072,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4212908,0,150073,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,150077,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,150247,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4212908,0,1166898,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,1167086,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1167512,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1167584,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1167845,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1169147,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,1169181,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,1169186,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4210506,0,1169189,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1192195,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1192197,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1214245,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203907,0,1216220,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,1261755,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,1261815,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1262086,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,1266077,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4204202,0,1266079,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4204202,0,1298311,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4217204,0,1298335,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1298914,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,1298915,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,1298917,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203600,0,1314144,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219507,0,1406257,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1420150,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1446218,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1487691,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4209003,0,1487692,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4203600,0,1487693,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4219309,0,1487697,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3925,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3926,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3927,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3929,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,3934,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3935,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3936,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,3940,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,3941,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,3942,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3943,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4218004,0,3946,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3947,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,3948,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,3949,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,3952,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,19431,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,19433,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,19434,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,19437,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,20179,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,20180,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4218004,0,20182,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,21012,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,32559,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,35991,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,39586,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,39642,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,39827,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,68748,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,72445,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,72449,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,72459,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,87502,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,88541,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,89888,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,90977,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,91281,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,93045,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,112016,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,115340,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,121230,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,121232,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,121250,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,121252,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,121260,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,121275,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,121277,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,121279,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,121281,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,121288,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,150145,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,150146,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,150147,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,150148,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,150149,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,303930,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,303931,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1140817,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1144444,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,1150805,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,1150806,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1155374,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1169808,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1177671,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,1187684,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,1187768,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1203380,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1204663,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1204677,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1204694,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1204759,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1205579,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,1258085,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,1259274,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,1304742,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1322636,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4205407,1,1351654,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,1351655,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4216602,0,1352617,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1428295,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1428297,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1428298,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1428299,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1428300,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1445666,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4208203,0,1445677,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,1455027,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202305,0,1455036,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1483788,,1,1,1,1,1,1,1,1,1,1,1,1,91,,
,,,1484066,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484067,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484068,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484069,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484070,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484071,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484072,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484074,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484075,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484076,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
,,,1484077,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
42,4202008,0,2500054,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
33,3302403,0,4008,1,1,0,1,0,1,0,0,1,0,0,1,1,,,
33,3302403,0,22194,1,1,0,0,0,1,1,0,1,0,0,1,1,,,
33,3302403,0,28009,1,1,0,0,0,1,1,0,1,0,0,1,1,,,
33,3302403,0,110252,1,1,0,1,0,1,0,0,1,0,0,1,1,,,
33,3302403,0,110254,1,1,0,0,0,1,1,0,0,0,0,1,1,,,
33,3302403,0,117212,1,1,0,0,0,1,1,0,1,0,0,1,1,,,
42,4202909,0,19877,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,19878,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,19879,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,20227,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,58006,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,79586,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,79588,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,97642,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,105246,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,109923,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,110048,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,123517,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1175164,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1175165,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1175166,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1175167,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1189135,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1189136,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
,,,1335183,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1343881,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1427701,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,1486755,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
42,4202909,0,5001450,1,1,1,0,0,0,0,0,1,1,0,1,1,,,
35,3525904,0,4082,0,,,,,,,,,,,,,,,
35,3525904,0,4084,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
35,3525904,0,1149840,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
23,2312908,0,4086,0,,,,,,,,,,,,,,,
23,2312908,0,4087,0,,,,,,,,,,,,,,,
23,2312908,0,4088,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,4090,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,4092,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,4102,0,,,,,,,,,,,,,,,
23,2312908,0,4104,0,,,,,,,,,,,,,,,
23,2312908,0,18584,0,,,,,,,,,,,,,,,
23,2312908,0,19491,0,,,,,,,,,,,,,,,
23,2312908,0,19492,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,19493,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,20530,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,29140,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,32877,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,52238,0,,,,,,,,,,,,,,,
23,2312908,0,85114,0,,,,,,,,,,,,,,,
23,2312908,0,87561,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,87582,0,,,,,,,,,,,,,,,
23,2312908,0,87583,0,,,,,,,,,,,,,,,
23,2312908,0,319491,0,,,,,,,,,,,,,,,
23,2312908,0,320530,0,,,,,,,,,,,,,,,
23,2312908,0,1146686,0,,,,,,,,,,,,,,,
23,2312908,0,1150727,0,,,,,,,,,,,,,,,
23,2312908,0,1179877,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
23,2312908,0,1179878,0,,,,,,,,,,,,,,,
23,2312908,0,1323576,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3118304,0,4148,1,0,1,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4190,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4191,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4192,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4194,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4195,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4196,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4197,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,4198,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,27530,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,48944,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,48946,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,48948,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,66727,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,66729,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,71813,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,71816,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,96675,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3145901,0,114034,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3145901,0,114042,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3145901,0,114047,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3145901,0,114049,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3145901,0,114051,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3122306,0,114093,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3122306,0,114095,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3122306,0,114101,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3122306,0,120983,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,121777,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,121779,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122296,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122298,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3167202,0,122308,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3167202,0,122312,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122316,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122320,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122322,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122324,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122326,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,122330,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,304194,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,348944,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,348948,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,421777,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
,,,1174241,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1174278,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
,,,1178954,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
,,,1179160,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1216474,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3167202,0,1270233,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3167202,0,1276563,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
,,,1306306,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1399737,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1421316,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1421414,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3162500,0,1485966,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
35,3502101,0,4224,1,1,0,0,1,1,1,1,1,1,0,0,1,,,
35,3502101,0,4225,1,1,1,1,1,0,1,1,1,1,1,0,0,,,
35,3502101,0,4226,1,1,1,0,1,1,0,0,0,1,0,1,1,,,
35,3502101,0,1150597,1,1,1,0,1,1,0,0,1,1,0,1,1,,,
35,3502101,0,1159091,1,1,1,1,1,1,0,1,1,1,0,1,0,,,
35,3502101,0,1181261,1,1,1,0,1,1,0,0,1,1,0,0,1,,,
35,3502101,0,1204642,1,1,1,0,1,1,0,0,1,1,0,1,1,,,
35,3502101,0,1259144,1,1,1,0,1,0,0,1,1,1,1,0,1,,,
35,3502101,0,1441081,1,1,1,0,1,1,0,1,1,1,0,1,1,,,
35,3502101,0,1441091,1,1,1,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,4310,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
35,3503208,0,4311,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
35,3503208,0,4313,1,1,0,0,0,1,0,0,1,0,0,0,1,,,
35,3503208,0,4318,1,0,0,0,1,1,0,1,1,1,1,1,1,,,
35,3503208,0,19360,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
35,3503208,0,19361,1,1,1,0,0,1,0,0,1,1,0,1,1,,,
35,3503208,0,19362,1,0,0,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,20086,1,0,0,0,1,0,0,0,1,1,0,0,0,,,
35,3503208,0,20087,1,0,1,0,1,1,0,1,1,0,0,0,1,,,
35,3503208,0,35836,1,0,0,0,0,0,0,0,1,0,0,1,1,,,
35,3503208,0,38560,1,0,0,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,38564,1,0,0,0,1,1,0,1,1,1,1,1,1,,,
35,3503208,0,45130,1,0,0,0,1,0,0,0,1,0,0,1,1,,,
35,3503208,0,49732,1,0,0,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,49740,0,,,,,,,,,,,,,,,
35,3503208,0,49743,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
35,3503208,0,49754,1,0,0,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,55362,1,1,0,0,1,1,0,1,1,1,0,1,1,,,
35,3503208,0,57200,1,1,1,0,1,1,1,1,1,0,0,0,1,,,
35,3503208,0,63638,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
