ID;NOME_CURSO;CONCLUINTES;MATRICULADOS;CODIGO_CURSO;MODALIDADE_ENSINO;DISCIPLINA_INCLUSIVA;id_ies;CODIGO_IES
25763;TEOLOGIA;0.0;0.0;86434;Presencial;0;1463;3525
25764;PEDAGOGIA;0.0;1.0;1100624;Presencial;Libras;1463;3525
25765;CIÊNCIAS CONTÁBEIS;0.0;0.0;3486;Presencial;0;1464;60
25766;CIÊNCIAS ECONÔMICAS;0.0;0.0;3487;Presencial;0;1464;60
25767;ADMINISTRAÇÃO;0.0;0.0;3488;Presencial;0;1464;60
25768;PUBLICIDADE E PROPAGANDA;0.0;0.0;50384;Presencial;0;1464;60
25769;LETRAS - LÍNGUA PORTUGUESA;0.0;0.0;82459;Presencial;Libras;1464;60
25770;LETRAS - INGLÊS;0.0;0.0;82460;Presencial;Libras;1464;60
25771;PSICOLOGIA;0.0;0.0;82462;Presencial;0;1464;60
25772;MATEMÁTICA;0.0;0.0;97617;Presencial;Libras;1464;60
25773;SISTEMAS DE INFORMAÇÃO;0.0;1.0;150268;Presencial;0;1464;60
25774;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1202872;Presencial;0;1464;60
25775;ENGENHARIA CIVIL;0.0;0.0;1276608;Presencial;0;1464;60
25776;MEDICINA;0.0;2.0;1314146;Presencial;Libras;1464;60
25777;ENGENHARIA DE SOFTWARE;0.0;0.0;1367984;Presencial;0;1464;60
25778;ENFERMAGEM;0.0;0.0;1419548;Presencial;0;1464;60
25779;CIÊNCIAS DA COMPUTAÇÃO;0.0;0.0;1485025;Presencial;0;1464;60
25780;LETRAS - ESPANHOL;0.0;0.0;5000586;Presencial;Libras;1464;60
25781;PEDAGOGIA;0.0;0.0;67278;Presencial;Libras;1465;3530
25782;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;68849;Presencial;Libras;1466;3782
25783;ROCHAS ORNAMENTAIS;0.0;0.0;72287;Presencial;Libras;1466;3782
25784;PEDAGOGIA;0.0;0.0;1364417;Presencial;Libras;1466;3782
25785;TEOLOGIA;0.0;0.0;101526;Presencial;0;1467;3536
25786;ENFERMAGEM;0.0;0.0;92933;Presencial;0;1468;3542
25787;ADMINISTRAÇÃO;0.0;0.0;101454;Presencial;Libras;1469;3543
25788;REDES DE COMPUTADORES;0.0;0.0;119946;Presencial;Libras;1469;3543
25789;PSICOLOGIA;0.0;0.0;1077039;Presencial;Libras;1469;3543
25790;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1283122;Presencial;Libras;1469;3543
25791;TEOLOGIA;0.0;0.0;87721;Presencial;0;1470;3573
25792;ADMINISTRAÇÃO;0.0;1.0;75015;Presencial;0;1471;3585
25793;PEDAGOGIA;0.0;0.0;75009;Presencial;Libras;1472;3584
25794;FILOSOFIA;0.0;1.0;83931;Presencial;0;1473;3587
25795;TEOLOGIA;0.0;1.0;1156244;Presencial;0;1473;3587
25796;CIÊNCIAS CONTÁBEIS;0.0;0.0;16804;Presencial;Libras;1474;1858
25797;ADMINISTRAÇÃO;0.0;1.0;49780;Presencial;Libras;1474;1858
25798;GESTÃO COMERCIAL;0.0;0.0;107958;Presencial;Libras;1475;4460
25799;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;107960;Presencial;Libras;1475;4460
25800;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;1.0;107962;Presencial;Libras;1475;4460
25801;LOGÍSTICA;0.0;0.0;1151292;Presencial;Libras;1475;4460
25802;SEGURANÇA NO TRABALHO;0.0;0.0;1158603;Presencial;Libras;1475;4460
25803;ENGENHARIA CIVIL;0.0;0.0;1159066;Presencial;Libras;1475;4460
25804;ENGENHARIA MECÂNICA;0.0;0.0;1159178;Presencial;Libras;1475;4460
25805;ENGENHARIA ELÉTRICA;0.0;0.0;1159349;Presencial;Libras;1475;4460
25806;ARQUITETURA E URBANISMO;0.0;0.0;1350010;Presencial;Libras;1475;4460
25807;ADMINISTRAÇÃO;0.0;1.0;85099;Presencial;Libras;1476;3588
25808;LETRAS - INGLÊS;0.0;0.0;86593;Presencial;Libras;1476;3588
25809;SISTEMAS DE INFORMAÇÃO;0.0;1.0;88068;Presencial;Libras;1476;3588
25810;DIREITO;0.0;1.0;90829;Presencial;Libras;1476;3588
25811;PEDAGOGIA;0.0;0.0;91776;Presencial;Libras;1476;3588
25812;ENFERMAGEM;0.0;0.0;98750;Presencial;Libras;1476;3588
25813;CIÊNCIAS CONTÁBEIS;0.0;1.0;106149;Presencial;Libras;1476;3588
25814;FISIOTERAPIA;0.0;0.0;108696;Presencial;Libras;1476;3588
25815;SERVIÇO SOCIAL;0.0;1.0;109458;Presencial;Libras;1476;3588
25816;FARMÁCIA;0.0;1.0;110282;Presencial;Libras;1476;3588
25817;ADMINISTRAÇÃO;0.0;1.0;1211318;Curso a distância;Libras;1476;3588
25818;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1258606;Presencial;Libras;1476;3588
25819;MATEMÁTICA;0.0;0.0;1260411;Presencial;Libras;1476;3588
25820;HISTÓRIA;0.0;0.0;1260412;Presencial;Libras;1476;3588
25821;BIOLOGIA;0.0;1.0;1260417;Presencial;Libras;1476;3588
25822;CIÊNCIAS CONTÁBEIS;0.0;0.0;1331381;Curso a distância;Libras;1476;3588
25823;SERVIÇO SOCIAL;0.0;0.0;1332142;Curso a distância;Libras;1476;3588
25824;LOGÍSTICA;0.0;0.0;1332144;Curso a distância;Libras;1476;3588
25825;ENGENHARIA CIVIL;0.0;0.0;1332147;Curso a distância;Libras;1476;3588
25826;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1332148;Curso a distância;Libras;1476;3588
25827;FARMÁCIA;0.0;1.0;1332150;Curso a distância;Libras;1476;3588
25828;PROCESSOS GERENCIAIS;0.0;0.0;1332331;Curso a distância;Libras;1476;3588
25829;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1332335;Curso a distância;Libras;1476;3588
25830;GESTÃO PÚBLICA;0.0;0.0;1332336;Curso a distância;Libras;1476;3588
25831;GESTÃO AMBIENTAL;0.0;0.0;1332338;Curso a distância;Libras;1476;3588
25832;LETRAS;0.0;0.0;1354612;Curso a distância;Libras;1476;3588
25833;PEDAGOGIA;0.0;1.0;1365255;Curso a distância;Libras;1476;3588
25834;GESTÃO FINANCEIRA;0.0;0.0;1386608;Curso a distância;Libras;1476;3588
25835;MARKETING;0.0;0.0;1386609;Curso a distância;Libras;1476;3588
25836;NEGÓCIOS IMOBILIÁRIOS;0.0;0.0;1386611;Curso a distância;Libras;1476;3588
25837;SECRETARIADO;0.0;0.0;1386612;Curso a distância;Libras;1476;3588
25838;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1388299;Curso a distância;Libras;1476;3588
25839;DESIGN;0.0;0.0;1388728;Curso a distância;Libras;1476;3588
25840;GESTÃO DE SEGURANÇA PRIVADA;0.0;0.0;1389424;Curso a distância;Libras;1476;3588
25841;GESTÃO COMERCIAL;0.0;0.0;1397053;Curso a distância;Libras;1476;3588
25842;ARQUITETURA E URBANISMO;0.0;0.0;1405664;Curso a distância;Libras;1476;3588
25843;MATEMÁTICA;0.0;0.0;1406007;Curso a distância;Libras;1476;3588
25844;BIOLOGIA;0.0;0.0;1406170;Curso a distância;Libras;1476;3588
25845;ADMINISTRAÇÃO;0.0;0.0;74458;Presencial;Libras;1477;3427
25846;GEOGRAFIA;0.0;0.0;74460;Presencial;Libras;1477;3427
25847;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;74476;Presencial;Libras;1477;3427
25848;HISTÓRIA;0.0;0.0;74478;Presencial;Libras;1477;3427
25849;MATEMÁTICA;0.0;0.0;89798;Presencial;Libras;1477;3427
25850;CIÊNCIAS CONTÁBEIS;0.0;0.0;94201;Presencial;Libras;1477;3427
25851;SERVIÇO SOCIAL;0.0;1.0;94203;Presencial;Libras;1477;3427
25852;ENGENHARIA DE PRODUÇÃO;0.0;0.0;120589;Presencial;Libras;1477;3427
25853;PEDAGOGIA;0.0;0.0;1174846;Presencial;Libras;1477;3427
25854;DIREITO;0.0;0.0;1187060;Presencial;Libras;1477;3427
25855;GESTÃO PÚBLICA;0.0;0.0;1259315;Presencial;Libras;1477;3427
25856;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1280088;Presencial;Libras;1477;3427
25857;ENGENHARIA CIVIL;0.0;0.0;1282892;Presencial;Libras;1477;3427
25858;ENFERMAGEM;0.0;0.0;1284777;Presencial;Libras;1477;3427
25859;FILOSOFIA;0.0;0.0;73972;Presencial;0;1478;3270
25860;TEOLOGIA;0.0;0.0;73974;Presencial;0;1478;3270
25861;PSICOLOGIA;0.0;0.0;110371;Presencial;0;1478;3270
25862;ADMINISTRAÇÃO;0.0;0.0;57257;Presencial;0;1479;2553
25863;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1303708;Presencial;0;1479;2553
25864;CIÊNCIAS CONTÁBEIS;0.0;0.0;1331551;Presencial;0;1479;2553
25865;ADMINISTRAÇÃO;0.0;2.0;18082;Presencial;0;1480;1124
25866;DIREITO;0.0;0.0;51678;Presencial;0;1480;1124
25867;ENFERMAGEM;0.0;1.0;91354;Presencial;Libras;1481;3590
25868;ADMINISTRAÇÃO;0.0;0.0;73472;Presencial;0;1482;3607
25869;DIREITO;0.0;0.0;89828;Presencial;0;1482;3607
25870;CIÊNCIAS CONTÁBEIS;0.0;0.0;1386636;Presencial;0;1482;3607
25871;MEDICINA;0.0;0.0;87537;Presencial;Libras;1483;3615
25872;ENFERMAGEM;0.0;0.0;87705;Presencial;Libras;1483;3615
25873;FARMÁCIA;0.0;0.0;106024;Presencial;Libras;1483;3615
25874;FISIOTERAPIA;0.0;0.0;107854;Presencial;Libras;1483;3615
25875;PSICOLOGIA;0.0;0.0;1070648;Presencial;Libras;1483;3615
25876;NUTRIÇÃO;0.0;0.0;1185044;Presencial;Libras;1483;3615
25877;ODONTOLOGIA;0.0;0.0;1441414;Presencial;Libras;1483;3615
25878;DIREITO;0.0;0.0;104794;Presencial;Libras;1484;3617
25879;PSICOLOGIA;0.0;0.0;1280460;Presencial;Libras;1484;3617
25880;ENFERMAGEM;0.0;0.0;1386014;Presencial;Libras;1484;3617
25881;FISIOTERAPIA;0.0;0.0;1386015;Presencial;Libras;1484;3617
25882;FISIOTERAPIA;0.0;0.0;86623;Presencial;0;1485;3618
25883;PEDAGOGIA;0.0;1.0;86627;Presencial;0;1485;3618
25884;ADMINISTRAÇÃO;0.0;0.0;86632;Presencial;0;1485;3618
25885;DIREITO;0.0;0.0;95777;Presencial;0;1485;3618
25886;GASTRONOMIA;0.0;0.0;104408;Presencial;0;1485;3618
25887;BIOMEDICINA;0.0;0.0;105986;Presencial;0;1485;3618
25888;MARKETING;0.0;0.0;108630;Presencial;0;1485;3618
25889;ENFERMAGEM;0.0;0.0;117176;Presencial;0;1485;3618
25890;EDUCAÇÃO FÍSICA;0.0;0.0;117573;Presencial;0;1485;3618
25891;ENGENHARIA CIVIL;0.0;0.0;122620;Presencial;0;1485;3618
25892;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1259899;Presencial;0;1485;3618
25893;LOGÍSTICA;0.0;0.0;1260824;Presencial;0;1485;3618
25894;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1389015;Presencial;0;1485;3618
25895;GESTÃO FINANCEIRA;0.0;0.0;1389396;Presencial;0;1485;3618
25896;PSICOLOGIA;0.0;0.0;1389397;Presencial;0;1485;3618
25897;CIÊNCIAS CONTÁBEIS;0.0;0.0;1389400;Presencial;0;1485;3618
25898;CIÊNCIAS CONTÁBEIS;0.0;0.0;79904;Presencial;Libras;1486;3625
25899;ADMINISTRAÇÃO;0.0;1.0;79906;Presencial;Libras;1486;3625
25900;SERVIÇO SOCIAL;0.0;1.0;1075668;Presencial;Libras;1486;3625
25901;PEDAGOGIA;0.0;0.0;1300471;Presencial;Libras;1486;3625
25902;EDUCAÇÃO FÍSICA;0.0;0.0;1386586;Presencial;Libras;1486;3625
25903;ENFERMAGEM;0.0;0.0;1387472;Presencial;0;1486;3625
25904;RELAÇÕES INTERNACIONAIS;0.0;0.0;83421;Presencial;Libras;1487;3631
25905;ARQUITETURA E URBANISMO;0.0;0.0;83426;Presencial;Libras;1487;3631
25906;DIREITO;0.0;0.0;87936;Presencial;Libras;1487;3631
25907;ADMINISTRAÇÃO;0.0;0.0;1059807;Presencial;Libras;1487;3631
25908;ADMINISTRAÇÃO;0.0;0.0;79896;Presencial;0;1488;3644
25909;SERVIÇO SOCIAL;0.0;0.0;1075667;Presencial;0;1488;3644
25910;CIÊNCIAS CONTÁBEIS;0.0;1.0;1099714;Presencial;0;1488;3644
25911;DIREITO;0.0;0.0;1406099;Presencial;Libras;1488;3644
25912;CIÊNCIAS CONTÁBEIS;0.0;8.0;85142;Presencial;Libras;1489;3649
25913;ADMINISTRAÇÃO;0.0;5.0;85144;Presencial;Libras;1489;3649
25914;CIÊNCIAS ECONÔMICAS;0.0;2.0;99814;Presencial;Libras;1489;3649
25915;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;3.0;1071167;Presencial;Libras;1489;3649
25916;GESTÃO DA PRODUÇÃO INDUSTRIAL;0.0;5.0;1100045;Presencial;Libras;1489;3649
25917;GESTÃO COMERCIAL;0.0;6.0;1100070;Presencial;Libras;1489;3649
25918;MARKETING;0.0;4.0;1257560;Presencial;Libras;1489;3649
25919;GESTÃO DE RECURSOS HUMANOS;0.0;3.0;1258491;Presencial;Libras;1489;3649
25920;PSICOLOGIA;0.0;13.0;1322467;Presencial;Libras;1489;3649
25921;DESIGN GRÁFICO;0.0;3.0;1322783;Presencial;Libras;1489;3649
25922;ADMINISTRAÇÃO;0.0;27.0;1323493;Curso a distância;Libras;1489;3649
25923;CIÊNCIAS CONTÁBEIS;0.0;18.0;1323836;Curso a distância;Libras;1489;3649
25924;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;10.0;1323837;Curso a distância;Libras;1489;3649
25925;PEDAGOGIA;0.0;47.0;1323838;Curso a distância;Libras;1489;3649
25926;LOGÍSTICA;0.0;4.0;1404493;Presencial;Libras;1489;3649
25927;GESTÃO PÚBLICA;0.0;9.0;1404494;Presencial;Libras;1489;3649
25928;PROCESSOS GERENCIAIS;0.0;3.0;1404495;Presencial;Libras;1489;3649
25929;HISTÓRIA;0.0;1.0;1441184;Curso a distância;Libras;1489;3649
25930;GESTÃO AMBIENTAL;0.0;4.0;1441190;Curso a distância;Libras;1489;3649
25931;COMÉRCIO EXTERIOR;0.0;3.0;1465686;Curso a distância;Libras;1489;3649
25932;GESTÃO COMERCIAL;0.0;3.0;1465696;Curso a distância;Libras;1489;3649
25933;GESTÃO DA PRODUÇÃO INDUSTRIAL;0.0;4.0;1465699;Curso a distância;Libras;1489;3649
25934;GESTÃO DA QUALIDADE;0.0;4.0;1465701;Curso a distância;Libras;1489;3649
25935;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;3.0;1465703;Curso a distância;Libras;1489;3649
25936;GESTÃO DE COOPERATIVAS;0.0;2.0;1465704;Curso a distância;Libras;1489;3649
25937;GESTÃO DE RECURSOS HUMANOS;0.0;15.0;1465705;Curso a distância;Libras;1489;3649
25938;GESTÃO FINANCEIRA;0.0;5.0;1465706;Curso a distância;Libras;1489;3649
25939;GESTÃO HOSPITALAR;0.0;2.0;1465707;Curso a distância;Libras;1489;3649
25940;GESTÃO PÚBLICA;0.0;9.0;1465708;Curso a distância;Libras;1489;3649
25941;LOGÍSTICA;0.0;6.0;1465709;Curso a distância;Libras;1489;3649
25942;MARKETING;0.0;5.0;1465711;Curso a distância;Libras;1489;3649
25943;NEGÓCIOS IMOBILIÁRIOS;0.0;1.0;1465712;Curso a distância;Libras;1489;3649
25944;PROCESSOS GERENCIAIS;0.0;5.0;1465713;Curso a distância;Libras;1489;3649
25945;SERVIÇOS JURÍDICOS;0.0;2.0;1465716;Curso a distância;Libras;1489;3649
25946;EDUCAÇÃO FÍSICA;0.0;5.0;1465744;Curso a distância;Libras;1489;3649
25947;CIÊNCIAS ECONÔMICAS;0.0;2.0;1465747;Curso a distância;Libras;1489;3649
25948;SERVIÇO SOCIAL;0.0;7.0;1465748;Curso a distância;Libras;1489;3649
25949;EDUCAÇÃO FÍSICA;0.0;11.0;1465749;Curso a distância;Libras;1489;3649
25950;LETRAS - PORTUGUÊS E ESPANHOL;0.0;0.0;1466020;Curso a distância;Libras;1489;3649
25951;LETRAS - LÍNGUA PORTUGUESA E LIBRAS;0.0;6.0;1466021;Curso a distância;Libras;1489;3649
25952;LETRAS - PORTUGUÊS E INGLÊS;0.0;3.0;1466022;Curso a distância;Libras;1489;3649
25953;PSICOPEDAGOGIA;0.0;4.0;1467007;Curso a distância;Libras;1489;3649
25954;CIÊNCIAS DA RELIGIÃO;0.0;0.0;1467008;Curso a distância;Libras;1489;3649
25955;PSICOPEDAGOGIA;0.0;1.0;1467009;Curso a distância;Libras;1489;3649
25956;EDUCAÇÃO ESPECIAL;0.0;2.0;1467011;Curso a distância;Libras;1489;3649
25957;DIREITO;0.0;23.0;5000874;Presencial;Libras;1489;3649
25958;FARMÁCIA;0.0;0.0;1280136;Presencial;Libras;1490;3663
25959;EDUCAÇÃO FÍSICA;0.0;0.0;67603;Presencial;0;1491;3682
25960;EDUCAÇÃO FÍSICA;0.0;0.0;1438376;Presencial;0;1491;3682
25961;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;94478;Presencial;Libras;1492;3690
25962;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;94479;Presencial;Libras;1492;3690
25963;GEOGRAFIA;0.0;0.0;96450;Presencial;Libras;1492;3690
25964;MATEMÁTICA;0.0;0.0;98567;Presencial;0;1492;3690
25965;PEDAGOGIA;0.0;0.0;98569;Presencial;Libras;1492;3690
25966;ADMINISTRAÇÃO;0.0;0.0;1136520;Presencial;Libras;1492;3690
25967;ADMINISTRAÇÃO;0.0;0.0;118732;Presencial;0;1493;11289
25968;GESTÃO DE SEGUROS;0.0;2.0;1405204;Presencial;0;1493;11289
25969;ADMINISTRAÇÃO;0.0;0.0;86358;Presencial;0;1494;3710
25970;GESTÃO DE SEGUROS;0.0;0.0;1280609;Presencial;0;1494;3710
25971;GESTÃO DE SEGUROS;0.0;0.0;1439502;Curso a distância;0;1494;3710
25972;ENFERMAGEM;0.0;0.0;97453;Presencial;0;1495;3716
25973;PSICOLOGIA;0.0;0.0;98153;Presencial;0;1495;3716
25974;BIOTECNOLOGIA;0.0;0.0;1060149;Presencial;0;1495;3716
25975;NUTRIÇÃO;0.0;0.0;1060161;Presencial;0;1495;3716
25976;FARMÁCIA;0.0;0.0;1069464;Presencial;0;1495;3716
25977;ADMINISTRAÇÃO;0.0;0.0;1205195;Presencial;0;1495;3716
25978;CIÊNCIAS CONTÁBEIS;0.0;0.0;1280448;Presencial;0;1495;3716
25979;ENGENHARIA MECÂNICA;0.0;0.0;1282868;Presencial;0;1495;3716
25980;ENGENHARIA QUÍMICA;0.0;0.0;1353054;Presencial;0;1495;3716
25981;ADMINISTRAÇÃO;0.0;0.0;85092;Presencial;Libras;1496;3724
25982;CIÊNCIAS CONTÁBEIS;0.0;0.0;85095;Presencial;Libras;1496;3724
25983;DIREITO;0.0;0.0;92169;Presencial;Libras;1496;3724
25984;SERVIÇO SOCIAL;0.0;0.0;1152638;Presencial;Libras;1496;3724
25985;ADMINISTRAÇÃO;0.0;2.0;104176;Presencial;Libras;1497;3741
25986;ENFERMAGEM;0.0;2.0;104180;Presencial;Libras;1497;3741
25987;NUTRIÇÃO;0.0;4.0;1060176;Presencial;Libras;1497;3741
25988;FARMÁCIA;0.0;4.0;1069630;Presencial;Libras;1497;3741
25989;SISTEMAS PARA INTERNET;0.0;0.0;1178627;Presencial;Libras;1497;3741
25990;ENGENHARIA CIVIL;0.0;0.0;1279815;Presencial;Libras;1497;3741
25991;MARKETING;0.0;0.0;1285033;Presencial;Libras;1497;3741
25992;PEDAGOGIA;0.0;0.0;1321803;Presencial;Libras;1497;3741
25993;DIREITO;0.0;2.0;1388739;Presencial;Libras;1497;3741
25994;PEDAGOGIA;0.0;0.0;64910;Presencial;Libras;1498;14156
25995;ADMINISTRAÇÃO;0.0;0.0;74392;Presencial;Libras;1498;14156
25996;SISTEMAS DE INFORMAÇÃO;0.0;0.0;74586;Presencial;Libras;1498;14156
25997;EDUCAÇÃO FÍSICA;0.0;0.0;79918;Presencial;Libras;1498;14156
25998;ENFERMAGEM;0.0;2.0;84648;Presencial;Libras;1498;14156
25999;NUTRIÇÃO;0.0;0.0;84657;Presencial;Libras;1498;14156
26000;CIÊNCIAS CONTÁBEIS;0.0;0.0;84668;Presencial;Libras;1498;14156
26001;FARMÁCIA;0.0;2.0;86536;Presencial;Libras;1498;14156
26002;AGRONOMIA;0.0;0.0;91959;Presencial;Libras;1498;14156
26003;DIREITO;0.0;2.0;91966;Presencial;Libras;1498;14156
26004;FISIOTERAPIA;0.0;0.0;91987;Presencial;Libras;1498;14156
26005;ENGENHARIA CIVIL;0.0;0.0;94751;Presencial;Libras;1498;14156
26006;PSICOLOGIA;0.0;1.0;110394;Presencial;Libras;1498;14156
26007;EDUCAÇÃO FÍSICA;0.0;0.0;1189370;Presencial;Libras;1498;14156
26008;ARQUITETURA E URBANISMO;0.0;0.0;1261767;Presencial;Libras;1498;14156
26009;ODONTOLOGIA;0.0;0.0;1405553;Presencial;Libras;1498;14156
26010;PEDAGOGIA;0.0;0.0;73691;Presencial;Libras;1499;14029
26011;ENFERMAGEM;0.0;0.0;84741;Presencial;Libras;1499;14029
26012;CIÊNCIAS BIOLÓGICAS;0.0;0.0;84759;Presencial;Libras;1499;14029
26013;ADMINISTRAÇÃO;0.0;0.0;84761;Presencial;Libras;1499;14029
26014;EDUCAÇÃO FÍSICA;0.0;0.0;94483;Presencial;Libras;1499;14029
26015;FARMÁCIA;0.0;0.0;94489;Presencial;Libras;1499;14029
26016;DIREITO;0.0;0.0;113277;Presencial;Libras;1499;14029
26017;ENFERMAGEM;0.0;0.0;102582;Presencial;0;1500;3756
26018;FARMÁCIA;0.0;0.0;1116037;Presencial;0;1500;3756
26019;ENGENHARIA CIVIL;0.0;0.0;1161686;Presencial;0;1500;3756
26020;ADMINISTRAÇÃO;0.0;0.0;1286681;Curso a distância;0;1500;3756
26021;PEDAGOGIA;0.0;3.0;1286682;Curso a distância;0;1500;3756
26022;DIREITO;0.0;0.0;1389359;Presencial;0;1500;3756
26023;ENGENHARIA CIVIL;0.0;0.0;1263482;Presencial;0;1501;18692
26024;ADMINISTRAÇÃO;0.0;0.0;1263519;Presencial;0;1501;18692
26025;EDUCAÇÃO FÍSICA;0.0;0.0;1263609;Presencial;0;1501;18692
26026;PEDAGOGIA;0.0;0.0;1262808;Presencial;0;1502;18520
26027;EDUCAÇÃO FÍSICA;0.0;0.0;1262998;Presencial;0;1502;18520
26028;ADMINISTRAÇÃO;0.0;2.0;94501;Presencial;Libras;1503;3757
26029;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;119964;Presencial;Libras;1503;3757
26030;ENFERMAGEM;0.0;1.0;1077431;Presencial;Libras;1503;3757
26031;FARMÁCIA;0.0;0.0;1100838;Presencial;Libras;1503;3757
26032;ALIMENTOS;0.0;0.0;1100839;Presencial;Libras;1503;3757
26033;MÚSICA;0.0;0.0;1109940;Presencial;Libras;1503;3757
26034;FILOSOFIA;0.0;0.0;1109941;Presencial;Libras;1503;3757
26035;DIREITO;0.0;1.0;1151035;Presencial;Libras;1503;3757
26036;ARQUITETURA E URBANISMO;0.0;0.0;1261638;Presencial;Libras;1503;3757
26037;ADMINISTRAÇÃO;0.0;0.0;79548;Presencial;Libras;1504;3768
26038;SISTEMA DE INFORMAÇÃO;0.0;0.0;100109;Presencial;Libras;1504;3768
26039;REDES DE COMPUTADORES;0.0;0.0;107574;Presencial;Libras;1504;3768
26040;SISTEMAS PARA INTERNET;0.0;0.0;107576;Presencial;Libras;1504;3768
26041;GESTÃO DE SEGURANÇA PRIVADA;0.0;0.0;107580;Presencial;Libras;1504;3768
26042;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;110186;Presencial;Libras;1504;3768
26043;PSICOLOGIA;0.0;0.0;110369;Presencial;Libras;1504;3768
26044;DIREITO;0.0;0.0;5000760;Presencial;Libras;1504;3768
26045;ENFERMAGEM;0.0;1.0;88578;Presencial;0;1505;3769
26046;ADMINISTRAÇÃO;0.0;0.0;88584;Presencial;Libras;1505;3769
