id_ies,cod,nome,categoria,sigla,tipo_organizacao
657,3170,"FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS","Privada com fins lucrativos",,Faculdade
658,898,"CENTRO UNIVERSITÁRIO SANTA RITA","Privada sem fins lucrativos",UNISANTARITA,"Centro Universitário"
659,900,"FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA","Privada sem fins lucrativos",FATEC,Faculdade
660,905,"FACULDADE ESCOLA PAULISTA DE DIREITO","Privada sem fins lucrativos",FACEPD,Faculdade
661,908,"FACULDADE ALAGOANA DE ADMINISTRAÇÃO","Privada com fins lucrativos",FAA,Faculdade
662,2244,"FACULDADE DA CIDADE DE MACEIÓ","Privada com fins lucrativos",FACIMA,Faculdade
663,2075,"INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS","Privada com fins lucrativos",IESA,Faculdade
664,909,"Faculdade Fernanda Bicchieri","Privada sem fins lucrativos",,Faculdade
665,910,"FACULDADE SANTA LÚCIA","Privada sem fins lucrativos",FCACSL,Faculdade
666,913,"FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR","Privada sem fins lucrativos",FIPAR,Faculdade
667,916,"FACULDADE ESTÁCIO DE TERESINA","Privada com fins lucrativos","ESTÁCIO TERESINA",Faculdade
668,918,"CENTRO UNIVERSITÁRIO UNIVEL","Privada com fins lucrativos",,"Centro Universitário"
669,923,"CENTRO UNIVERSITÁRIO SÃO ROQUE","Privada sem fins lucrativos","UNISÃO ROQUE","Centro Universitário"
670,1422,"CENTRO UNIVERSITÁRIO DO NORTE","Privada com fins lucrativos",UNINORTE,"Centro Universitário"
671,1142,"FACULDADE DE DIREITO DE VITÓRIA","Privada com fins lucrativos",FDV,Faculdade
672,1125,"FACULDADES INTEGRADAS ESPÍRITA","Privada sem fins lucrativos",FIES,Faculdade
673,939,"FACULDADE CATÓLICA DE ANÁPOLIS","Privada sem fins lucrativos","CATÓLICA DE ANÁPOLIS",Faculdade
674,952,"UNIVERSIDADE SANTA CECÍLIA","Privada sem fins lucrativos",UNISANTA,Universidade
675,953,"UNIVERSIDADE METROPOLITANA DE SANTOS","Privada sem fins lucrativos",UNIMES,Universidade
676,1162,"FACULDADE DE ALTA FLORESTA","Privada sem fins lucrativos",FAF,Faculdade
677,1867,"FACULDADE SANTOS DUMONT","Privada sem fins lucrativos",FSD,Faculdade
678,3688,"FACULDADES INTEGRADAS DO VALE DO IVAÍ","Privada sem fins lucrativos",,Faculdade
679,989,"ESCOLA SUPERIOR EM MEIO AMBIENTE","Privada sem fins lucrativos",ESMA,Faculdade
680,991,"FACULDADE SENAI-CETIQT","Privada sem fins lucrativos",SENAI-CETIQT,Faculdade
681,1444,"FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA","Privada sem fins lucrativos",FIEL,Faculdade
682,997,"Centro Universitário de Bauru","Privada sem fins lucrativos",,"Centro Universitário"
683,2328,"FACULDADE ITEANA DE BOTUCATU","Privada sem fins lucrativos",FITB,Faculdade
684,1012,"FACULDADE DO SERTÃO DO PAJEÚ",Especial,FASP,Faculdade
685,1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","Privada sem fins lucrativos","BOM JESUS/IELUSC",Faculdade
686,5369,"FACULDADES INTEGRADAS ASMEC","Privada com fins lucrativos",ASMEC,Faculdade
687,1225,"CENTRO UNIVERSITÁRIO AMPARENSE","Privada com fins lucrativos",UNIFIA,"Centro Universitário"
688,828,"FACULDADE DE SÃO LOURENÇO","Privada com fins lucrativos",FASAMA,Faculdade
689,4185,"FACULDADE PERUIBE","Privada com fins lucrativos",FPBE,Faculdade
690,1554,"CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA","Privada com fins lucrativos",UNIVR,"Centro Universitário"
691,3823,"INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE","Privada com fins lucrativos",,Faculdade
692,1019,"FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU","Privada sem fins lucrativos",FACTU,Faculdade
693,1170,"FACULDADE METROPOLITANA DE CAMAÇARI","Privada sem fins lucrativos",FAMEC,Faculdade
694,17116,"Faculdade de Ciências de Goiana","Privada sem fins lucrativos",FCG,Faculdade
695,1021,"FACULDADE DE CIÊNCIAS DE TIMBAÚBA","Privada sem fins lucrativos",FACET,Faculdade
696,1143,"Faculdade de Ciências de Timbaúba","Privada sem fins lucrativos",FACET,Faculdade
697,1028,"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL","Pública Estadual",UEMS,Universidade
698,1049,"INSTITUTO DE ENSINO SUPERIOR FUCAPI","Privada sem fins lucrativos",CESF,Faculdade
699,1051,"FACULDADE DA SEUNE","Privada com fins lucrativos",SEUNE,Faculdade
700,3754,"FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS","Privada sem fins lucrativos",FADMINAS,Faculdade
701,1123,"INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR","Privada com fins lucrativos",IESUS,Faculdade
702,1055,"Centro Universitário Maurício de Nassau de Salvador","Privada sem fins lucrativos","Uninassau Salvador","Centro Universitário"
703,1060,"CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB","Privada com fins lucrativos",IESB,"Centro Universitário"
704,1428,"INSTITUTO DE ENSINO SUPERIOR PLANALTO","Privada com fins lucrativos",IESPLAN,Faculdade
705,1067,"FACULDADE DE JUSSARA","Privada com fins lucrativos",FAJ,Faculdade
706,1068,"FACULDADE ALDETE MARIA ALVES","Privada sem fins lucrativos",FAMA,Faculdade
707,1071,"INSTITUTO DE ENSINO SUPERIOR DA FUNLEC","Privada sem fins lucrativos",IESF,Faculdade
708,3805,"FACULDADE DE TECNOLOGIA DA PARAÍBA","Privada com fins lucrativos",FATECPB,Faculdade
709,1075,"CENTRO UNIVERSITÁRIO - UNIESP","Privada com fins lucrativos",UNIESP,"Centro Universitário"
710,1076,"FACULDADE DE FILOSOFIA  CIÊNCIAS E LETRAS DE CAJAZEIRAS","Privada sem fins lucrativos",FAFIC,Faculdade
711,1079,"FACULDADE MARINGÁ","Privada sem fins lucrativos",CESPAR,Faculdade
712,1085,"FACULDADE METODISTA CENTENÁRIO","Privada sem fins lucrativos",FMC,Faculdade
713,19172,"Faculdades Integradas Aparício Carvalho Vilhena","Privada com fins lucrativos",FIMCAVILHENA,Faculdade
714,1087,"CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO","Privada sem fins lucrativos",,"Centro Universitário"
715,1090,"FACULDADE SÃO LUÍS DE FRANÇA","Privada com fins lucrativos",FSLF,Faculdade
716,1092,"FACULDADES INTEGRADAS DE BAURU","Privada com fins lucrativos",FIB,Faculdade
717,1174,"FACULDADE DE SABARÁ","Privada sem fins lucrativos",SOECS,Faculdade
718,3692,"FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS","Privada sem fins lucrativos","FATEC CAMPINAS",Faculdade
719,1385,"FACULDADES INTEGRADAS IPEP","Privada sem fins lucrativos",FIPEP,Faculdade
720,15508,"Centro de Ensino Unificado do Piauí","Privada sem fins lucrativos",CEUPI,Faculdade
721,22131,"CENTRO DE ENSINO SUPERIOR DO TOCANTINS","Privada sem fins lucrativos",,Faculdade
722,4450,"CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA","Privada sem fins lucrativos",UNIFAMAZ,"Centro Universitário"
723,21892,"CENTRO DE ENSINO SUPERIOR DE PALMAS","Privada sem fins lucrativos",CESUP,Faculdade
724,1113,"CENTRO UNIVERSITÁRIO EURO-AMERICANO","Privada sem fins lucrativos",UNIEURO,"Centro Universitário"
725,1115,"FACULDADE SANTA TEREZINHA","Privada sem fins lucrativos",CEST,Faculdade
726,738,"CENTRO UNIVERSITÁRIO TERESA D'ÁVILA","Privada sem fins lucrativos",FATEA,"Centro Universitário"
727,545,"FACULDADE DE DESENVOLVIMENTO DAS CIÊNCIAS E HUMANIDADES","Privada sem fins lucrativos",FADECH,Faculdade
728,4938,"FACULDADE CLARETIANA DE TEOLOGIA","Privada sem fins lucrativos",,Faculdade
729,135,"CENTRO UNIVERSITÁRIO CLARETIANO","Privada sem fins lucrativos",CEUCLAR,"Centro Universitário"
730,1854,"CLARETIANO - CENTRO UNIVERSITÁRIO","Privada sem fins lucrativos",,"Centro Universitário"
731,1131,"CENTRO UNIVERSITÁRIO SANTO AGOSTINHO","Privada com fins lucrativos",UNIFSA,"Centro Universitário"
732,1136,"FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU","Privada sem fins lucrativos",FACIG,Faculdade
733,1360,"iCEV - Instituto de Ensino Superior","Privada com fins lucrativos",,Faculdade
734,1141,"CENTRO UNIVERSITÁRIO GAMA E SOUZA","Privada sem fins lucrativos",,"Centro Universitário"
735,1144,"FACULDADE DE CIÊNCIAS HUMANAS","Privada sem fins lucrativos",IMENSU,Faculdade
736,1379,"FACULDADES INTEGRADAS SÃO PEDRO","Privada sem fins lucrativos",FAESA,Faculdade
737,1151,"FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE","Privada com fins lucrativos",FANESE,Faculdade
738,1157,"ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS","Privada sem fins lucrativos",ESFA,Faculdade
739,1159,"CENTRO DE ENSINO SUPERIOR DE VITÓRIA","Privada com fins lucrativos",CESV,Faculdade
740,1160,"FACULDADE CAMBURY","Privada com fins lucrativos",CAMBURY,Faculdade
741,14609,"FACULDADE DE TECNOLOGIA SENAI CONDE JOSÉ VICENTE DE AZEVEDO","Privada sem fins lucrativos",,Faculdade
742,4817,"FACULDADE DE TECNOLOGIA SENAI ANCHIETA","Privada sem fins lucrativos",,Faculdade
743,4814,"FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD","Privada sem fins lucrativos",,Faculdade
744,4815,"FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO","Privada sem fins lucrativos",,Faculdade
745,1150,"Faculdade de Tecnologia Senai Theobaldo de Nigris","Privada sem fins lucrativos","SP SENAI",Faculdade
746,4819,"FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ","Privada sem fins lucrativos",,Faculdade
747,1286,"Faculdade de Tecnologia Senai Mario Amato","Privada sem fins lucrativos",SENAI,Faculdade
748,17516,"Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira","Privada sem fins lucrativos",,Faculdade
749,15502,"Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle","Privada sem fins lucrativos",,Faculdade
750,1195,"FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA","Privada sem fins lucrativos",SENAI,Faculdade
751,1526,"FACULDADE DE TECNOLOGIA SENAI ANTOINE SKAF","Privada sem fins lucrativos",SENAI,Faculdade
752,4820,"FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE","Privada sem fins lucrativos",,Faculdade
753,17691,"FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR","Privada sem fins lucrativos",,Faculdade
754,17690,"FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE","Privada sem fins lucrativos",,Faculdade
755,15501,"Faculdade de Tecnologia SENAI Roberto Simonsen","Privada sem fins lucrativos",,Faculdade
756,1175,"FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS","Privada sem fins lucrativos","ESTÁCIO FARGS",Faculdade
757,1185,"CENTRO UNIVERSITÁRIO JORGE AMADO","Privada com fins lucrativos",UNIJORGE,"Centro Universitário"
758,370,"FACULDADE PAULISTA DE ARTES","Privada sem fins lucrativos",FPA,Faculdade
759,1191,"INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA","Privada sem fins lucrativos",IESF,Faculdade
760,1192,"FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO","Privada com fins lucrativos",FACIS,Faculdade
761,1198,"FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ","Privada com fins lucrativos",FACET,Faculdade
762,1202,"FACULDADE SANTA RITA","Privada com fins lucrativos",FASAR,Faculdade
763,1205,"FACULDADE EDUCACIONAL DA LAPA","Privada com fins lucrativos",FAEL,Faculdade
764,1208,"FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL","Privada sem fins lucrativos",,Faculdade
765,4157,"FACULDADE METROPOLITANA DE RIO DO SUL","Privada com fins lucrativos",FAMESUL,Faculdade
766,2175,"CENTRO UNIVERSITÁRIO DANTE","Privada com fins lucrativos",,"Centro Universitário"
767,1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","Privada com fins lucrativos",UNIASSELVI,"Centro Universitário"
768,2755,"FACULDADE DO VALE DO ITAJAÍ MIRIM","Privada com fins lucrativos",FAVIM,Faculdade
769,16914,"Faculdade Leonardo da Vinci - Santa Catarina","Privada com fins lucrativos",,Faculdade
770,1958,"FACULDADE DE TECNOLOGIA SENAI BLUMENAU","Privada sem fins lucrativos","CET BLUMENAU",Faculdade
771,1957,"FACULDADE DE TECNOLOGIA SENAI JOINVILLE","Privada sem fins lucrativos","SENAI DE JOINVILLE",Faculdade
772,1763,"FACULDADE DE TECNOLOGIA SENAI CHAPECÓ","Privada sem fins lucrativos",SENAI,Faculdade
773,3155,"FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL","Privada sem fins lucrativos",FATEC,Faculdade
774,3159,"FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS","Privada sem fins lucrativos","SENAI -SC - CTAI",Faculdade
775,1219,"INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR","Privada com fins lucrativos",IIES,Faculdade
776,1227,"CENTRO UNIVERSITÁRIO SÃO FRANCISCO DE BARREIRAS","Privada sem fins lucrativos",,"Centro Universitário"
777,1237,"FACULDADE NOSSA SENHORA APARECIDA","Privada sem fins lucrativos",FANAP,Faculdade
778,1239,"FACULDADE PADRÃO","Privada com fins lucrativos",PADRAO,Faculdade
779,2073,"INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO","Privada com fins lucrativos",ISE-PADRAO,Faculdade
780,2442,"FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO","Privada sem fins lucrativos","PIO XII - BIO",Faculdade
781,2351,"FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS","Privada sem fins lucrativos","PIO XII - DIR",Faculdade
782,1240,"FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO","Privada sem fins lucrativos","PIO XII",Faculdade
783,23318,"FACULDADE BRASILEIRA DE CACHOEIRO","Privada com fins lucrativos",,Faculdade
784,1244,"FACULDADE BRASILEIRA","Privada com fins lucrativos","MULTIVIX VITÓRIA",Faculdade
785,1245,"Faculdade de Castelo - Multivix Castelo","Privada com fins lucrativos","Multivix Castelo",Faculdade
786,1970,"FACULDADE DO ESPÍRITO SANTO","Privada com fins lucrativos",UNES,Faculdade
787,1248,"FACULDADE DE PEDAGOGIA","Privada sem fins lucrativos",ANAEC,Faculdade
788,1249,"FACULDADE DE EDUCAÇÃO DE COSTA RICA","Privada sem fins lucrativos",FECRA,Faculdade
789,1253,"FACULDADE METODISTA GRANBERY","Privada sem fins lucrativos",FMG,Faculdade
790,1256,"FACULDADE DOM BOSCO","Privada sem fins lucrativos","DOM BOSCO",Faculdade
791,5403,"CENTRO UNIVERSITÁRIO OPET","Privada com fins lucrativos",Uniopet,"Centro Universitário"
792,1263,"FACULDADE BEZERRA DE ARAÚJO","Privada com fins lucrativos",FABA,Faculdade
793,1264,"CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE","Privada sem fins lucrativos",UNI-RN,"Centro Universitário"
794,1267,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","Privada com fins lucrativos",IESGF,Faculdade
795,2174,"FACULDADE DE SANTA CATARINA","Privada com fins lucrativos",FASC,Faculdade
796,1270,"CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO","Privada com fins lucrativos","ESTÁCIO RIBEIRÃO PRE","Centro Universitário"
797,17803,"Faculdade Estácio de Rio Preto","Privada com fins lucrativos","Estácio Rio Preto",Faculdade
798,1273,"Centro Universitário Campo Limpo Paulista","Privada com fins lucrativos",UNIFACCAMP,"Centro Universitário"
799,1276,"INSTITUTO TAUBATÉ DE ENSINO SUPERIOR","Privada com fins lucrativos",I.T.E.S.,Faculdade
800,1279,"FACULDADE DE ITÁPOLIS - FACITA","Privada com fins lucrativos",FACITA,Faculdade
801,1281,"FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA","Privada com fins lucrativos",FAIT,Faculdade
802,1294,"Centro Universitário das Américas","Privada com fins lucrativos",CAM,"Centro Universitário"
803,4064,"FACULDADE DE TECNOLOGIA FAMA","Privada sem fins lucrativos",FAMA,Faculdade
804,1296,"ESCOLA SUPERIOR DE MARKETING","Privada sem fins lucrativos",ESM,Faculdade
805,1300,"INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH","Privada sem fins lucrativos",ITES,Faculdade
806,1302,"FACULDADE BATISTA BRASILEIRA","Privada sem fins lucrativos",FBB,Faculdade
807,19284,"FACULDADE BATISTA BRASILEIRA DO RECÔNCAVO","Privada sem fins lucrativos",FBBR,Faculdade
808,1310,"FACULDADE DE AMERICANA","Privada sem fins lucrativos",FAM,Faculdade
809,14878,"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS-","Privada com fins lucrativos",TEN,Faculdade
810,13811,"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS","Privada com fins lucrativos",,Faculdade
811,1311,"TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS","Privada com fins lucrativos",TREVISAN,Faculdade
812,1317,"Centro Universitário Sudoeste Paulista","Privada com fins lucrativos",UniFSP,"Centro Universitário"
813,1318,"FACULDADE UNINASSAU VITÓRIA DA CONQUISTA","Privada com fins lucrativos",,Faculdade
814,13873,"FACULDADE FINOM DE PATOS DE MINAS","Privada com fins lucrativos",FINOM,Faculdade
815,682,"FACULDADE DO NOROESTE DE MINAS","Privada com fins lucrativos",FINOM,Faculdade
816,1319,"FACULDADE TECSOMA","Privada com fins lucrativos",FATEC,Faculdade
817,4043,"FACULDADE TECNOLOGIA EDUVALE - AVARÉ","Privada sem fins lucrativos","FATEC EDUVALE",Faculdade
818,1322,"FACULDADE EDUVALE DE AVARÉ","Privada sem fins lucrativos",EDUVALE,Faculdade
819,1325,"FACULDADE DE APUCARANA","Privada sem fins lucrativos",FAP,Faculdade
820,1328,"FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA","Privada sem fins lucrativos",FACOTTUR,Faculdade
821,1330,"FACULDADE COTEMIG","Privada com fins lucrativos",COTEMIG,Faculdade
822,2491,"INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP","Privada sem fins lucrativos",ISCECAP,Faculdade
823,1333,"FACULDADE CECAP DO LAGO NORTE","Privada sem fins lucrativos",CECAP,Faculdade
824,12625,"ESCOLA SUPERIOR DE AVIAÇÃO CIVIL","Privada com fins lucrativos",ESAC,Faculdade
825,1334,"CENTRO UNIVERSITÁRIO FACISA","Privada com fins lucrativos",UNIFACISA,"Centro Universitário"
826,5186,"INSTITUTO ASSIS GURGACZ","Privada sem fins lucrativos",,Faculdade
827,1612,"Faculdade Assis Gurgacz","Privada sem fins lucrativos","FAG TOLEDO",Faculdade
828,1336,"CENTRO UNIVERSITÁRIO ASSIS GURGACZ","Privada sem fins lucrativos",FAG,"Centro Universitário"
829,1337,"FACULDADE MATER DEI","Privada com fins lucrativos",FMD,Faculdade
830,1350,"FACULDADE DO VALE DO JAGUARIBE","Privada com fins lucrativos",FVJ,Faculdade
831,14028,"Faculdade UNA de Betim","Privada com fins lucrativos",UNA,Faculdade
832,4766,"FACULDADE UNA DE CONTAGEM","Privada com fins lucrativos",FUNAC,Faculdade
833,1618,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","Privada com fins lucrativos",,"Centro Universitário"
834,22736,"Faculdade SOCIESC de Itajaí","Privada com fins lucrativos",SOCIESC,Faculdade
835,4045,"Centro Universitário SOCIESC de Curitiba","Privada sem fins lucrativos",UNISOCIESC,"Centro Universitário"
836,3758,"Faculdade SOCIESC","Privada sem fins lucrativos",,Faculdade
837,3691,"FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL","Privada sem fins lucrativos",FTT-SBS,Faculdade
838,3437,"Faculdade SOCIESC de Balneário Camboriú","Privada com fins lucrativos",,Faculdade
839,19257,"Faculdade Una de Divinópolis","Privada com fins lucrativos","Una Divinopolis",Faculdade
840,21415,"FACULDADE UNA DE NOVA SERRANA","Privada com fins lucrativos",UNA,Faculdade
841,302,"FACULDADE DIVINÓPOLIS","Privada com fins lucrativos",FACED,Faculdade
842,1351,"CENTRO UNIVERSITÁRIO SOCIESC","Privada sem fins lucrativos",,"Centro Universitário"
843,18454,"Faculdade Una de Sete Lagoas","Privada com fins lucrativos",Unaset,Faculdade
844,19865,"Faculdade Una de Pouso Alegre","Privada com fins lucrativos","Una PousoAlegre",Faculdade
845,5017,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ PETRÓPOLIS",Faculdade
846,5051,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ BJ ITABAPOAN",Faculdade
847,5021,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ ITAPERUNA",Faculdade
848,5018,"INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT","Pública Estadual",ISEPAM,Faculdade
849,5016,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ R DE JANEIRO",Faculdade
850,23713,"Faculdade de Educaçao Tecnológica Barra Mansa","Pública Estadual","FAETERJ B.MANSA",Faculdade
851,5020,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ S ANT. PÁDUA",Faculdade
852,1357,"INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO","Pública Estadual",ISERJ,Faculdade
853,19588,"Faculdade de Educaçao Tecnológica do Estado do Rio de Janeiro","Pública Estadual","FAETERJ CAXIAS",Faculdade
854,5053,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO","Pública Estadual","FAETERJ PARACAMBI",Faculdade
855,5052,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","Pública Estadual","FAETERJ TRÊS RIOS",Faculdade
856,1100,"Centro Universitário Carlos Drummond de Andrade","Privada sem fins lucrativos",UniDrummond,"Centro Universitário"
857,2741,"FACULDADE CATÓLICA DOM ORIONE","Privada sem fins lucrativos",FACDO,Faculdade
858,1362,"CENTRO UNIVERSITÁRIO UBAENSE OZANAM COELHO","Privada com fins lucrativos",,"Centro Universitário"
859,1373,"FACULDADE CASA BRANCA","Privada com fins lucrativos",FACAB,Faculdade
860,1375,"FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA","Privada sem fins lucrativos",FCARP,Faculdade
861,1381,"Faculdade Martha Falcao Wyden","Privada com fins lucrativos","FMF Wyden",Faculdade
862,1780,"FACULDADE HORIZONTINA","Privada sem fins lucrativos",FAHOR,Faculdade
863,1382,"Faculdades EST","Privada sem fins lucrativos",EST,Faculdade
864,1383,"FACULDADE JOSÉ LACERDA FILHO DE CIÊNCIAS APLICADAS","Privada sem fins lucrativos",FAJOLCA,Faculdade
865,1384,"FACULDADE SANTA HELENA","Privada sem fins lucrativos",FSH,Faculdade
866,4211,"Faculdade ESAMC Sao Paulo - ESAMC","Privada com fins lucrativos",ESAMC,Faculdade
867,1386,"FACULDADE ESAMC CAMPINAS","Privada com fins lucrativos",ESAMC,Faculdade
868,17902,"FACULDADE ESAMC JUNDIAÍ","Privada com fins lucrativos",ESAMC,Faculdade
869,1387,"FACULDADE PENTÁGONO - FAPEN","Privada com fins lucrativos",FAPEN,Faculdade
870,1388,"CENTRO UNIVERSITÁRIO SUMARÉ","Privada com fins lucrativos",,"Centro Universitário"
871,1395,"FACULDADE DE CALDAS NOVAS","Privada com fins lucrativos",UNICALDAS,Faculdade
872,1396,"Centro Universitário Dinâmica das Cataratas","Privada com fins lucrativos",UDC,"Centro Universitário"
873,3193,"FACULDADES INTEGRADAS DOS CAMPOS GERAIS","Privada com fins lucrativos",CESCAGE,Faculdade
874,1401,"FACULDADE ADELMAR ROSADO","Privada com fins lucrativos",FAR,Faculdade
875,1402,"INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS","Privada com fins lucrativos",ICSH,Faculdade
876,1403,"FACULDADE DE PIMENTA BUENO","Privada com fins lucrativos",FAP,Faculdade
877,1404,"FACULDADE DE PIRACANJUBA","Privada com fins lucrativos",FAP,Faculdade
878,1409,"FACULDADE DO CENTRO LESTE","Privada com fins lucrativos",UCL,Faculdade
879,17828,"Faculdade do Centro Leste - Cariacica","Privada com fins lucrativos",UCL,Faculdade
880,1411,"FACULDADE DOIS DE JULHO","Privada sem fins lucrativos",F2J,Faculdade
881,1413,"FACULDADE DE PRIMAVERA","Privada sem fins lucrativos",CESPRI,Faculdade
