CODIGO_IES,NOME_IES,TIPO_CATEGORIA_ADM,SIGLA_IES,TIPO_ORG_ACADEMICA
3431,FACULDADE DO SERIDÓ,Privada com fins lucrativos,FAS,Faculdade
3434,FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA,Privada com fins lucrativos,FASI,Faculdade
3443,FACULDADE INEDI,Privada com fins lucrativos,CESUCA,Faculdade
4006,FACULDADE DE TECNOLOGIA SENAC PELOTAS,Privada sem fins lucrativos,FATEC SENAC PELOTAS,Faculdade
3804,FACULDADE SENAC PORTO ALEGRE - FSPOA,Privada sem fins lucrativos,SENAC/RS,Faculdade
3495,FACULDADE PINHALZINHO,Privada com fins lucrativos,HORUS,Faculdade
18257,FACULDADE HORUS SÄO MIGUEL,Privada com fins lucrativos,FSJ,Faculdade
11951,FACULDADE DO SERTÃO BAIANO,Privada com fins lucrativos,FASBE,Faculdade
3506,FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE,Privada com fins lucrativos,FCES,Faculdade
3509,FACULDADE VICENTINA - FAVI,Privada sem fins lucrativos,FAVI,Faculdade
3518,Faculdade SOCIESC de Jaraguá do Sul,Privada com fins lucrativos,SOCIESC,Faculdade
3363,FACULDADE GUARAÍ,Privada com fins lucrativos,FAG,Faculdade
3522,FACULDADE CATÓLICA DE POUSO ALEGRE,Privada sem fins lucrativos,FACAPA,Faculdade
3523,FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,Privada sem fins lucrativos,,Faculdade
3525,FACULDADE EVANGÉLICA DE TECNOLOGIA  CIÊNCIAS E BIOTECNOLOGIA DA CGADB,Privada sem fins lucrativos,FAECAD,Faculdade
60,CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA,Especial,UNI-FACEF,Centro Universitário
3530,FACULDADE DE NANUQUE,Privada com fins lucrativos,FANAN,Faculdade
3782,FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM,Privada com fins lucrativos,FACI,Faculdade
3536,FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV,Privada sem fins lucrativos,FATEV,Faculdade
3542,INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS,Privada com fins lucrativos,IESMIG,Faculdade
3543,FACULDADE NOVO HAMBURGO,Privada sem fins lucrativos,FACULDADE IENH,Faculdade
3573,FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA,Privada sem fins lucrativos,FTBB,Faculdade
3585,FACULDADE SANTA CRUZ,Privada com fins lucrativos,FACRUZ,Faculdade
3584,INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ,Privada com fins lucrativos,ISED,Faculdade
3587,FACULDADE DIOCESANA SÃO JOSÉ,Privada sem fins lucrativos,FADISI,Faculdade
1858,Faculdade Dom Pedro II de Jequié,Privada com fins lucrativos,DP II,Faculdade
4460,FACULDADE DOM PEDRO II DE TECNOLOGIA,Privada com fins lucrativos,FAB,Faculdade
3588,CENTRO UNIVERSITÁRIO DOM PEDRO II,Privada com fins lucrativos,UNIDOMPEDRO,Centro Universitário
3427,Faculdade Dom Pedro II de Sergipe,Privada sem fins lucrativos,DP II Sergipe,Faculdade
3270,FACULDADE SÃO BENTO DA BAHIA,Privada sem fins lucrativos,FSBB,Faculdade
2553,Faculdade Dom Pedro II - Luis Eduardo Magalhaes,Privada com fins lucrativos,FDP II LEM,Faculdade
1124,Faculdade Dom Pedro II de Barreiras,Privada com fins lucrativos,DP II Barreiras,Faculdade
3590,FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA,Privada com fins lucrativos,FESVIP,Faculdade
3607,ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA,Privada com fins lucrativos,ESUP,Faculdade
3615,FACULDADE PERNAMBUCANA DE SAÚDE,Privada sem fins lucrativos,FPS,Faculdade
3617,FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO,Privada com fins lucrativos,FACESF,Faculdade
3618,FACULDADE LUSÓFONA DE SÃO PAULO,Privada com fins lucrativos,FL-SP,Faculdade
3625,Faculdade do Complexo Educacional Santo André,Privada com fins lucrativos,FACESA,Faculdade
3631,FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ,Privada sem fins lucrativos,FADIC,Faculdade
3644,FACULDADE CATÓLICA SANTA TERESINHA,Privada com fins lucrativos,FCST,Faculdade
3649,CENTRO UNIVERSITÁRIO CIDADE VERDE,Privada com fins lucrativos,UNIFCV,Centro Universitário
3663,FACULDADE FORTIUM DE BRASÍLIA,Privada com fins lucrativos,FFB,Faculdade
3682,INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA,Pública Municipal,ISEMI,Faculdade
3690,FACULDADE PEDRO II,Privada com fins lucrativos,FAPE2,Faculdade
11289,ESCOLA SUPERIOR NACIONAL DE SEGUROS DE SÃO PAULO,Privada sem fins lucrativos,ESNS-SP,Faculdade
3710,ESCOLA SUPERIOR NACIONAL DE SEGUROS,Privada sem fins lucrativos,ESNS,Faculdade
3716,FACULDADE CIÊNCIAS DA VIDA,Privada com fins lucrativos,FCV,Faculdade
3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,Privada com fins lucrativos,FSJ,Faculdade
3741,Faculdade Pitágoras Bacabal Mearim,Privada com fins lucrativos,,Faculdade
14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,Privada com fins lucrativos,,Faculdade
14029,Faculdade Presidente Antônio Carlos de Aimorés,Privada com fins lucrativos,,Faculdade
3756,ALFA - Faculdade de Almenara,Privada com fins lucrativos,,Faculdade
18692,ALFA - Faculdade de Guanhaes,Privada com fins lucrativos,ALFA - Gunhaes,Faculdade
18520,ALFA - Faculdade de Araçuai,Privada com fins lucrativos,ALFA-Araçuai,Faculdade
3757,FACULDADE SERRA DA MESA,Privada com fins lucrativos,FASEM,Faculdade
3768,Faculdade IBGEN,Privada com fins lucrativos,,Faculdade
3769,FACULDADE MADRE TEREZA,Privada com fins lucrativos,FAMAT,Faculdade
3770,FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO,Privada sem fins lucrativos,FTBSP,Faculdade
3774,FACULDADE SÃO TOMAZ DE AQUINO,Privada com fins lucrativos,FSTA,Faculdade
3775,INSTITUTO UVB.BR,Privada com fins lucrativos,IUVB,Faculdade
3790,FACULDADE DE TECNOLOGIA ENSITEC,Privada com fins lucrativos,ENSITEC,Faculdade
3797,FACULDADE GUAIRACÁ,Privada com fins lucrativos,FAG,Faculdade
21992,Faculdade Guairacá de Prudentópolis,Privada com fins lucrativos,FGP,Faculdade
4000,FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA,Privada com fins lucrativos,FAIP,Faculdade
3815,FACULDADE DE DIREITO DE ALTA FLORESTA,Privada sem fins lucrativos,,Faculdade
3817,FACULDADE UNINASSAU JOÃO PESSOA,Privada sem fins lucrativos,,Faculdade
19329,FACULDADE UNINABUCO JOÃO PESSOA,Privada sem fins lucrativos,,Faculdade
4992,FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL,Privada sem fins lucrativos,FTC SERTÃO CENTRAL,Faculdade
4791,FACULDADE DE TECNOLOGIA CENTEC - CARIRI,Privada sem fins lucrativos,CENTEC,Faculdade
1066,INSTITUTO DE ENSINO E PESQUISA OBJETIVO,Privada com fins lucrativos,IEPO,Faculdade
2085,CENTRO UNIVERSITÁRIO DE SALVADOR,Privada com fins lucrativos,UNICEUSA,Centro Universitário
3788,FACULDADE JUIZ DE FORA,Privada com fins lucrativos,FJF,Faculdade
3786,FACULDADE DE ENSINO DE MINAS GERAIS,Privada com fins lucrativos,FACEMG,Faculdade
3785,INSTITUTO MARANHENSE DE ENSINO E CULTURA,Privada com fins lucrativos,IMEC,Faculdade
3777,FACULDADE CURITIBANA,Privada com fins lucrativos,FAC,Faculdade
3776,INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO,Privada com fins lucrativos,IESMT,Faculdade
2909,FACULDADE DO ESTADO DO MARANHÃO,Privada com fins lucrativos,FACEM,Faculdade
1996,INSTITUTO CUIABÁ DE ENSINO E CULTURA,Privada com fins lucrativos,ICEC,Faculdade
322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,UNIP,Universidade
2470,INSTITUTO SALVADOR DE ENSINO E CULTURA,Privada com fins lucrativos,ISEC,Faculdade
2420,FACULDADE PARANAENSE,Privada com fins lucrativos,FAPAR,Faculdade
2241,CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO,Privada com fins lucrativos,,Centro Universitário
2171,INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR,Privada com fins lucrativos,IBHES,Faculdade
2148,FACULDADE DE PALMAS,Privada com fins lucrativos,FAPAL,Faculdade
3840,CENTRO UNIVERSITÁRIO FACVEST,Privada com fins lucrativos,UNIFACVEST,Centro Universitário
3853,FACULDADE UNINASSAU NATAL,Privada com fins lucrativos,,Faculdade
3854,FACULDADE IDEAL DE BRASÍLIA,Privada com fins lucrativos,IDEAL,Faculdade
3862,FACULDADE LUCIANO FEIJÃO,Privada sem fins lucrativos,FLF,Faculdade
3866,FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA,Privada com fins lucrativos,FABEC BRASIL,Faculdade
3867,FACULDADE MAUÁ DE BRASÍLIA,Privada com fins lucrativos,MAUADF,Faculdade
3869,INSTITUTO FLORENCE DE ENSINO SUPERIOR,Privada com fins lucrativos,IFES,Faculdade
3877,Faculdade Linear,Privada com fins lucrativos,LINEAR,Faculdade
757,Centro Universitário da Amazônia,Privada com fins lucrativos,Unama,Centro Universitário
3879,Centro Universitário Maurício de Nassau de Campina Grande,Privada com fins lucrativos,UNINASSAU CPV,Centro Universitário
383,UNIVERSIDADE DA AMAZÔNIA,Privada com fins lucrativos,UNAMA,Universidade
610,CENTRO UNIVERSITÁRIO UNIVERSUS VERITAS,Privada com fins lucrativos,UNIVERITAS,Centro Universitário
18647,FACULDADE DA AMAZÔNIA DE MARABÁ,Privada com fins lucrativos,,Faculdade
3881,FACULDADE DE INTEGRAÇÃO DO SERTÃO,Privada com fins lucrativos,FIS,Faculdade
922,FACULDADE REGES DE DRACENA,Privada sem fins lucrativos,FCGD,Faculdade
4596,FACULDADE REGES DE RIBEIRÃO PRETO,Privada sem fins lucrativos,,Faculdade
797,Faculdade AVEC de Vilhena,Privada sem fins lucrativos,AVEC,Faculdade
1122,FACULDADE REGES DE OSVALDO CRUZ,Privada sem fins lucrativos,,Faculdade
3896,Faculdade Paulista de Comunicaçao,Privada sem fins lucrativos,FEPAC,Faculdade
4101,FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL,Privada sem fins lucrativos,FATESG,Faculdade
4100,FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA,Privada sem fins lucrativos,FATECIB,Faculdade
3920,FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE,Privada sem fins lucrativos,FATEC SENAI RM,Faculdade
3921,CENTRO UNIVERSITÁRIO ARNALDO HORÁCIO FERREIRA,Privada com fins lucrativos,,Centro Universitário
3930,INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ,Privada com fins lucrativos,IESRSA,Faculdade
3933,FACULDADE MÉTODO DE SÃO PAULO,Privada com fins lucrativos,FAMESP,Faculdade
3940,FACULDADE DE ENSINO SUPERIOR SANTA BARBARA,Privada sem fins lucrativos,FAESB,Faculdade
548,UNIVERSIDADE FEDERAL DO MARANHÃO,Pública Federal,UFMA,Universidade
3962,CENTRO UNIVERSITÁRIO SENAI CIMATEC,Privada sem fins lucrativos,SENAI CIMATEC,Centro Universitário
4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,Privada com fins lucrativos,UNIANCHIETA,Centro Universitário
3977,FACULDADE DE TECNOLOGIA DO AMAPÁ,Privada com fins lucrativos,META,Faculdade
3978,FACULDADE DE TECNOLOGIA PENTÁGONO,Privada com fins lucrativos,FATEP,Faculdade
3980,FACULDADE JK BRASÍLIA -SAMAMBAIA,Privada com fins lucrativos,,Faculdade
3986,FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP,Privada sem fins lucrativos,FAINSEP,Faculdade
3987,FACULDADE UNIÃO DE GOYAZES,Privada com fins lucrativos,FUG,Faculdade
3996,FACULDADE SENAC PERNAMBUCO,Privada sem fins lucrativos,SENACPE,Faculdade
3998,INSTITUTO INFNET RIO DE JANEIRO,Privada com fins lucrativos,INFNET,Faculdade
4007,FATECE - FACULDADE DE TECNOLOGIA   CIÊNCIAS E EDUCAÇÃO,Privada com fins lucrativos,FATECE,Faculdade
4037,CENTRO UNIVERSITÁRIO PITÁGORAS DE FORTALEZA,Privada com fins lucrativos,UNIPITÁGORAS,Centro Universitário
12754,FACULDADE CRISTÃ DE CURITIBA,Privada sem fins lucrativos,FCC,Faculdade
4059,FACULDADE DE CIÊNCIAS GERENCIAIS,Privada com fins lucrativos,,Faculdade
1161,INSPER INSTITUTO DE ENSINO E PESQUISA,Privada sem fins lucrativos,INSPER,Faculdade
823,UNIVERSIDADE CEUMA,Privada sem fins lucrativos,UNICEUMA,Universidade
4079,FACULDADE TECNOLÓGICA INAP,Privada com fins lucrativos,FAT- INAP,Faculdade
4086,FACULDADE DE TECNOLOGIA JARDIM,Privada com fins lucrativos,FATEJ,Faculdade
4093,FACULDADE DE TECNOLOGIA DE CURITIBA,Privada com fins lucrativos,FATEC-PR,Faculdade
4104,ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG,Privada com fins lucrativos,ESEG,Faculdade
4107,FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE,Privada sem fins lucrativos,FATEC SENAI,Faculdade
4108,INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ,Privada com fins lucrativos,ICESPI,Faculdade
4121,FACULDADE UNINASSAU ARACAJU,Privada sem fins lucrativos,,Faculdade
17284,FACULDADE UNINASSAU SÃO LUÍS,Privada sem fins lucrativos,,Faculdade
2548,FACULDADE DE TEOLOGIA FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL,Privada com fins lucrativos,FATEFIG,Faculdade
4150,FACULDADE DE TECNOLOGIA DE PIRACICABA,Privada com fins lucrativos,FATEP,Faculdade
4162,Faculdade SENAC Goiás,Privada sem fins lucrativos,FacSenacGO,Faculdade
4169,Faculdade Estácio de Carapicuíba,Privada com fins lucrativos,ESTÁCIO CARAPICUÍBA,Faculdade
4534,FACULDADE HERRERO,Privada com fins lucrativos,FATEC,Faculdade
4197,Faculdade Uninassau Aliança - Redençao,Privada com fins lucrativos,Nassau Aliança,Faculdade
4198,Faculdade Morgana Potrich,Privada com fins lucrativos,FAMP,Faculdade
4257,INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS,Privada sem fins lucrativos,IFITEG,Faculdade
507,Faculdade Mais de Ituiutaba,Privada sem fins lucrativos,FacMais,Faculdade
4259,FACULDADE DE INHUMAS - FAC-MAIS,Privada com fins lucrativos,FACMAIS,Faculdade
4277,FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS,Privada com fins lucrativos,ESTÁCIO AMAZONAS,Faculdade
14718,FACULDADE PARANÁ,Privada com fins lucrativos,FAP,Faculdade
1520,FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS,Privada sem fins lucrativos,FFIA,Faculdade
4329,FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM,Privada com fins lucrativos,FACEM-BH,Faculdade
4355,FACULDADE DE TECNOLOGIA DE PALMAS,Privada com fins lucrativos,FTP,Faculdade
1853,Centro Universitário UNIBTA,Privada com fins lucrativos,,Centro Universitário
10071,FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS,Privada sem fins lucrativos,ITEPAFACULDADES,Faculdade
13812,ESCOLA SUPERIOR ABERTA DO BRASIL,Privada com fins lucrativos,ESAB,Faculdade
4399,FACULDADE DE BALSAS,Privada com fins lucrativos,UNIBALSAS,Faculdade
4411,FACULDADE PANAMERICANA DE JI-PARANÁ,Privada sem fins lucrativos,,Faculdade
4531,FACULDADE ADVENTISTA DA BAHIA,Privada sem fins lucrativos,FADBA,Faculdade
4428,FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS,Pública Municipal,FEMASS,Faculdade
4443,FACULDADE AMÉRICA LATINA  DE IJUÍ,Privada com fins lucrativos,FAL,Faculdade
4452,CENTRO UNIVERSITÁRIO PITÁGORAS DE MARABÁ,Privada com fins lucrativos,,Centro Universitário
4492,FACULDADE PASCHOAL DANTAS,Privada sem fins lucrativos,FPD,Faculdade
4518,FACULDADE REGIONAL PALMITOS,Privada com fins lucrativos,FAP,Faculdade
4566,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,Privada com fins lucrativos,ESTÁCIO FATERN,Faculdade
4532,FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE,Privada sem fins lucrativos,,Faculdade
19324,Faculdade de Tecnologia SENAI Dourados,Privada sem fins lucrativos,FATEC Dourados,Faculdade
16559,FACULDADE SÃO FRANCISCO DO CEARÁ,Privada com fins lucrativos,FASC,Faculdade
4533,FACULDADE SÃO FRANCISCO DA PARAÍBA,Privada com fins lucrativos,FASP,Faculdade
10588,FACULDADE UNINABUCO SÃO LOURENÇO DA MATA,Privada sem fins lucrativos,,Faculdade
12620,FACULDADE SETE LAGOAS,Privada com fins lucrativos,FACSETE,Faculdade
4567,FACULDADE CENTRO MATO-GROSSENSE,Privada sem fins lucrativos,,Faculdade
4586,FACULDADE DO NORTE GOIANO,Privada com fins lucrativos,FNG,Faculdade
4588,FACULDADE APOGEU,Privada com fins lucrativos,APOGEU,Faculdade
1359,FACULDADE CAPIXABA DE NOVA VENÉCIA,Privada com fins lucrativos,MULTIVIX NOVA VENÉCI,Faculdade
4610,FACULDADE DE TECNOLOGIA ASSESSORITEC,Privada sem fins lucrativos,,Faculdade
4613,FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE,Privada com fins lucrativos,FAEMA,Faculdade
1638,FACULDADE DO AMAZONAS,Privada com fins lucrativos,IAES,Faculdade
1078,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,Privada com fins lucrativos,,Centro Universitário
1476,"FACULDADE DE COMUNICAÇÃO E DESIGN ""OSWALDO CRUZ""",Privada com fins lucrativos,,Faculdade
10385,INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES,Privada sem fins lucrativos,ITESP,Faculdade
4661,FACULDADE UNIBF,Privada com fins lucrativos,,Faculdade
16781,Faculdade Rio Sono,Privada sem fins lucrativos,riso,Faculdade
4669,FACULDADE DELTA,Privada com fins lucrativos,FACULDADE DELTA,Faculdade
4674,FACULDADE PORTO DAS ÁGUAS,Privada com fins lucrativos,FAPAG,Faculdade
4700,FACULDADE NOVA ROMA,Privada com fins lucrativos,FNR,Faculdade
4702,CENTRO UNIVERSITÁRIO BRASILEIRO,Privada com fins lucrativos,UNIBRA,Centro Universitário
4714,Faculdade de Ensino Regional Alternativa,Privada com fins lucrativos,FERA,Faculdade
4724,FACULDADE DE CIÊNCIAS HUMANAS DO ESTADO DE SÃO PAULO,Privada sem fins lucrativos,FACIC,Faculdade
4725,FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA,Privada com fins lucrativos,FATEGIDIO,Faculdade
4731,FACULDADE MESSIANICA,Privada sem fins lucrativos,,Faculdade
4732,FACULDADE DE TECNOLOGIA SENAC DF,Privada sem fins lucrativos,FAC SENAC DF,Faculdade
1432,FACULDADE BERTIOGA,Privada sem fins lucrativos,FABE,Faculdade
4747,FACULDADE REGIONAL DE RIACHÃO DO JACUÍPE,Privada com fins lucrativos,FARJ,Faculdade
12923,FACULDADE DE TECNOLOGIA IPANEMA,Privada com fins lucrativos,,Faculdade
4751,FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ,Privada com fins lucrativos,FATECIE,Faculdade
4756,CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ,Pública Municipal,USJ,Centro Universitário
344,CENTRO UNIVERSITÁRIO UNA,Privada com fins lucrativos,UNA,Centro Universitário
4773,FACULDADE IBS,Privada com fins lucrativos,IBS,Faculdade
4784,FACULDADE CDL,Privada sem fins lucrativos,,Faculdade
4810,FACULDADE ANTÔNIO MENEGHETTI,Privada com fins lucrativos,AMF,Faculdade
4829,ESCOLA SUPERIOR DE ARTES CÉLIA HELENA,Privada sem fins lucrativos,,Faculdade
5669,CENTRO UNIVERSITÁRIO ETEP,Privada com fins lucrativos,,Centro Universitário
4983,FACULDADE DE SÃO JOSÉ DOS CAMPOS,Privada com fins lucrativos,BILAC,Faculdade
4873,FACULDADE DE TECNOLOGIA DE TAUBATÉ,Privada com fins lucrativos,ETEP,Faculdade
778,FACULDADE DE TECNOLOGIA DE JACAREÍ,Privada com fins lucrativos,ETEP,Faculdade
2726,ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS,Privada com fins lucrativos,INEA,Faculdade
2625,FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS,Privada com fins lucrativos,IBTA,Faculdade
4836,FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA,Privada sem fins lucrativos,INEC,Faculdade
4846,FACULDADE VÉRTICE,Privada com fins lucrativos,VÉRTICE,Faculdade
18048,Faculdade Vértix Trirriense,Privada com fins lucrativos,FVT,Faculdade
10016,FACULDADE OBOÉ - FACO,Privada com fins lucrativos,FACO,Faculdade
2256,Faculdade Stella Maris - FSM,Privada com fins lucrativos,FSM,Faculdade
4901,FACULDADE FASIPE,Privada com fins lucrativos,FASIPE,Faculdade
4902,FACULDADE BATISTA PIONEIRA,Privada sem fins lucrativos,,Faculdade
4910,FACULDADE DO TRABALHO,Privada com fins lucrativos,FATRA,Faculdade
4915,FACULDADE ESTÁCIO DE CASTANHAL,Privada com fins lucrativos,ESTÁCIO CASTANHAL,Faculdade
4917,FACULDADE ANGLO,Privada com fins lucrativos,,Faculdade
10613,FACULDADE DE SAÚDE DE PAULISTA,Privada sem fins lucrativos,FASUP,Faculdade
4945,FACULDADE INTERNACIONAL DO DELTA,Privada sem fins lucrativos,INTA,Faculdade
4251,FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE,Privada com fins lucrativos,PIT-FATEC,Faculdade
17322,Faculdade Integrada de Araguatins,Privada sem fins lucrativos,FAIARA,Faculdade
4964,Centro Universitário de Ciências e Tecnologia do Maranhao,Privada com fins lucrativos,UniFacema,Centro Universitário
4969,FACULDADE ITOP,Privada com fins lucrativos,ITOP,Faculdade
4982,FACULDADE METROPOLITANA DO PLANALTO NORTE,Privada com fins lucrativos,FAMEPLAN,Faculdade
4204,Faculdade de Tecnologia e Ciências de Minas Gerais,Privada com fins lucrativos,FATEC MG,Faculdade
5008,FACULDADE DO MÉDIO PARNAÍBA,Privada com fins lucrativos,,Faculdade
12189,FACULDADE PRISMA,Privada com fins lucrativos,FAP,Faculdade
5038,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ,Privada com fins lucrativos,FACIMAB,Faculdade
5045,FACULDADE DE TECNOLOGIA PAULISTA,Privada sem fins lucrativos,,Faculdade
5046,FACULDADE POLIS DAS ARTES,Privada sem fins lucrativos,,Faculdade
5048,FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL,Privada sem fins lucrativos,,Faculdade
13944,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS,Privada com fins lucrativos,FAN,Faculdade
10685,FACULDADE NORTE CAPIXABA DE SAO MATEUS,Privada com fins lucrativos,MULTIVIX SÃO MATEUS,Faculdade
1344,FACULDADE BORGES DE MENDONÇA,Privada com fins lucrativos,FBM,Faculdade
11841,FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR,Privada com fins lucrativos,FACEP,Faculdade
5105,FACULDADE INTERNACIONAL SIGNORELLI,Privada com fins lucrativos,,Faculdade
1827,FACULDADE LUTERANA DE TEOLOGIA,Privada sem fins lucrativos,FLT,Faculdade
12661,FACULDADE DE TECNOLOGIA SAINT PAUL,Privada com fins lucrativos,,Faculdade
12522,FACULDADE MOGIANA DO ESTADO DE SÃO PAULO,Privada sem fins lucrativos,FMG,Faculdade
3847,FACULDADE BAIANA DE DIREITO E GESTÃO,Privada com fins lucrativos,,Faculdade
2287,ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA,Privada sem fins lucrativos,ESTEF,Faculdade
3377,FACULDADE MONTESSORIANO DE SALVADOR,Privada sem fins lucrativos,FAMA,Faculdade
11818,Faculdade Inspirar,Privada com fins lucrativos,Inspirar,Faculdade
1944,FACULDADE DE TECNOLOGIA IBRATEC,Privada com fins lucrativos,IBRATEC,Faculdade
11860,INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO,Privada com fins lucrativos,INAPÓS,Faculdade
1425,FACULDADE EVOLUTIVO,Privada com fins lucrativos,FACE,Faculdade
12268,FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE,Privada com fins lucrativos,FACO,Faculdade
12430,FACULDADE METROPOLITANA SÃO CARLOS BJI,Privada com fins lucrativos,FAMESC-BJI,Faculdade
4330,FACULDADE EFICAZ,Privada com fins lucrativos,EFICAZ,Faculdade
13782,FACULDADE DE SANTA CRUZ DA BAHIA,Privada com fins lucrativos,FSC,Faculdade
5277,FACULDADE FORTIUM,Privada com fins lucrativos,,Faculdade
5518,FACULDADE GUARAPUAVA,Privada com fins lucrativos,FG,Faculdade
4416,FACULDADE JK - UNIDADE I - GAMA,Privada com fins lucrativos,,Faculdade
12547,FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL,Privada com fins lucrativos,FACITEN,Faculdade
10323,FACULDADE DE TECNOLOGIA BANDEIRANTES,Privada com fins lucrativos,BANDTEC,Faculdade
5362,Faculdade UNIRB - ARACAJU,Privada com fins lucrativos,F. UNIRB,Faculdade
11429,FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL,Privada com fins lucrativos,FASURGS,Faculdade
788,FACULDADE DE RONDÔNIA,Privada sem fins lucrativos,FARO,Faculdade
170,FUNVIC - FACULDADE FUNVIC DE MOCOCA,Privada sem fins lucrativos,,Faculdade
2494,Centro Universitário FUNVIC,Privada sem fins lucrativos,UNIFUNVIC,Centro Universitário
1477,Faculdade JK Michelangelo,Privada sem fins lucrativos,FAJKMIC,Faculdade
11895,FACULDADE FORTIUM DE SANTA MARIA,Privada com fins lucrativos,FFSM,Faculdade
10116,FACULDADE DE TECNOLOGIA SENAI MATO GROSSO,Privada sem fins lucrativos,FATEC SENAI MT,Faculdade
13467,FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH,Privada com fins lucrativos,FACTES,Faculdade
139,FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO,Privada sem fins lucrativos,FCETM,Faculdade
4166,CENTRO DE ENSINO SUPERIOR DE UBERABA,Privada sem fins lucrativos,CESUBE,Faculdade
4096,FACULDADE DE TECNOLOGIA FTEC,Privada com fins lucrativos,FTEC Porto Alegre,Faculdade
3669,FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA,Privada com fins lucrativos,FARRP,Faculdade
