NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
5,5290,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,2.0,5.0,9.0,5.0,0.0,4.8,4.8,6.4,3.2,3.2
14,5303,Privada com fins lucrativos,Centro-Oeste,Mato Grosso do Sul,6.0,5.0,10.0,4.0,0.0,3.857142857142857,3.857142857142857,5.142857142857143,2.5714285714285716,2.5714285714285716
24,5312,,,,,,,,,,,,,
2,5313,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
3,5314,,,,,,,,,,,,,
2,5315,Privada sem fins lucrativos,Sudeste,Espírito Santo,2.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
2,5316,Privada sem fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0
8,5317,,,,,,,,,,,,,
5,5318,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
71,5322,Pública Federal,Sul,Rio Grande do Sul,39.0,15.0,30.0,9.0,1.0,1.6056338028169015,1.2112676056338028,1.971830985915493,0.9014084507042254,0.9014084507042254
24,5362,,,,,,,,,,,,,
11,5369,,,,,,,,,,,,,
29,5370,Privada sem fins lucrativos,Sudeste,Minas Gerais,3.0,0.0,6.0,2.0,0.0,1.103448275862069,1.6551724137931034,1.3793103448275863,0.5517241379310345,0.5517241379310345
11,5387,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.5454545454545454,0.5454545454545454
1,5394,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36,5403,Privada com fins lucrativos,Sul,Paraná,3.0,14.0,3.0,1.0,1.0,1.1666666666666667,0.9722222222222222,1.4722222222222223,0.6111111111111112,0.6111111111111112
24,5439,,,,,,,,,,,,,
21,5451,Privada com fins lucrativos,Sudeste,São Paulo,9.0,3.0,18.0,6.0,0.0,4.857142857142857,4.857142857142857,6.476190476190476,3.238095238095238,3.238095238095238
5,5473,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2
17,5511,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.11764705882352941
10,5518,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
8,5520,,,,,,,,,,,,,
8,5544,,,,,,,,,,,,,
27,5550,Privada com fins lucrativos,Centro-Oeste,Goiás,15.0,14.0,37.0,15.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
18,5555,Privada com fins lucrativos,Sudeste,São Paulo,16.0,7.0,13.0,12.0,0.0,4.333333333333333,4.333333333333333,5.777777777777778,2.888888888888889,2.888888888888889
15,5592,,,,,,,,,,,,,
7,5599,,,,,,,,,,,,,
4,5600,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,1.0,0.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75
6,5627,Pública Estadual,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5
4,5633,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75
26,5668,Privada com fins lucrativos,Sul,Santa Catarina,19.0,4.0,17.0,5.0,0.0,3.230769230769231,3.230769230769231,4.3076923076923075,2.1538461538461537,2.1538461538461537
28,5669,,,,,,,,,,,,,
16,5670,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,2.0,0.0,3.0,0.0,0.0,1875,2.5,1.3125,1.25,1.25
10,5671,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.7,0.3,0.3
12,5701,Pública Estadual,Norte,Amapá,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333
3,5706,Pública Municipal,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
1,10016,,,,,,,,,,,,,
6,10058,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
1,10071,,,,,,,,,,,,,
15,10116,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,3.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.7333333333333333,1.2,0.6,0.6
2,10251,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.5,3.0,2.0,2.0
2,10323,,,,,,,,,,,,,
1,10349,,,,,,,,,,,,,
1,10385,,,,,,,,,,,,,
7,10588,,,,,,,,,,,,,
3,10613,,,,,,,,,,,,,
14,10685,,,,,,,,,,,,,
2,11289,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
16,11308,Privada com fins lucrativos,Sudeste,São Paulo,11.0,2.0,10.0,5.0,0.0,4875,4875,6.5,3.25,3.25
4,11428,,,,,,,,,,,,,
5,11429,,,,,,,,,,,,,
25,11544,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,4.0,0.0,0.0,1.16,1.48,1.44,0.76,0.76
1,11584,,,,,,,,,,,,,
2,11586,,,,,,,,,,,,,
9,11604,Privada sem fins lucrativos,Sul,Santa Catarina,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888
13,11645,Privada sem fins lucrativos,Norte,Rondônia,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078
8,11750,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,3.0,5.0,0.0,3.0,3.0,4.0,2.0,2.0
7,11807,,,,,,,,,,,,,
5,11818,,,,,,,,,,,,,
5,11841,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,0.0,0.0,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.6
1,11860,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11862,,,,,,,,,,,,,
8,11895,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.5,0.25,375,0.25,0.25
1,11902,,,,,,,,,,,,,
4,11951,,,,,,,,,,,,,
3,12189,,,,,,,,,,,,,
3,12229,,,,,,,,,,,,,
2,12247,,,,,,,,,,,,,
4,12268,,,,,,,,,,,,,
6,12338,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
6,12430,Privada com fins lucrativos,Sudeste,Rio de Janeiro,4.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333334
16,12522,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,375,0.5625,0.5,0.25,0.25
15,12523,Privada com fins lucrativos,Sul,Rio Grande do Sul,2.0,2.0,1.0,0.0,0.0,1.9333333333333333,1.9333333333333333,2.2,1.2666666666666666,1.2666666666666666
2,12533,,,,,,,,,,,,,
2,12547,,,,,,,,,,,,,
1,12601,,,,,,,,,,,,,
1,12611,,,,,,,,,,,,,
4,12620,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5
1,12625,,,,,,,,,,,,,
1,12661,,,,,,,,,,,,,
11,12723,,,,,,,,,,,,,
2,12735,,,,,,,,,,,,,
3,12748,,,,,,,,,,,,,
2,12749,,,,,,,,,,,,,
2,12754,,,,,,,,,,,,,
4,12758,Privada sem fins lucrativos,Norte,Rondônia,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.75,0.75
10,12766,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,1.0,3.0,0.0,1.8,2.7,2.4,1.2,1.2
1,12772,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,4.0,0.0,6.0,6.0,7.0,4.0,4.0
14,12784,,,,,,,,,,,,,
11,12791,Privada com fins lucrativos,Sudeste,São Paulo,6.0,1.0,5.0,3.0,0.0,2.727272727272727,2.727272727272727,3.6363636363636362,1.8181818181818181,1.8181818181818181
2,12817,,,,,,,,,,,,,
10,12847,,,,,,,,,,,,,
2,12848,,,,,,,,,,,,,
5,12869,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12899,,,,,,,,,,,,,
4,12916,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.75,1.0,1.0
15,12922,,,,,,,,,,,,,
10,12923,,,,,,,,,,,,,
8,12928,,,,,,,,,,,,,
2,12946,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0
2,13014,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2,13034,,,,,,,,,,,,,
1,13040,,,,,,,,,,,,,
3,13073,,,,,,,,,,,,,
7,13106,Privada com fins lucrativos,Nordeste,Ceará,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855
9,13133,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,1.0,4.0,2.0,0.0,2.6666666666666665,2.6666666666666665,3.5555555555555554,1.7777777777777777,1.7777777777777777
3,13300,,,,,,,,,,,,,
12,13359,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333
4,13417,,,,,,,,,,,,,
2,13467,,,,,,,,,,,,,
2,13476,,,,,,,,,,,,,
7,13481,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
2,13484,,,,,,,,,,,,,
2,13486,,,,,,,,,,,,,
10,13488,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,0.8,1.4,1.4,0.6,0.6
5,13527,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,1.0,1.2,1.4,0.6,0.6
7,13620,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,3.0,8.0,6.0,0.0,5.142857142857143,5.142857142857143,6.857142857142857,3.4285714285714284,3.4285714285714284
17,13625,,,,,,,,,,,,,
11,13631,,,,,,,,,,,,,
4,13643,,,,,,,,,,,,,
2,13648,,,,,,,,,,,,,
7,13657,,,,,,,,,,,,,
5,13663,,,,,,,,,,,,,
1,13666,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,4.0
2,13674,,,,,,,,,,,,,
8,13677,,,,,,,,,,,,,
13,13684,Privada com fins lucrativos,Sudeste,Minas Gerais,7.0,6.0,9.0,5.0,0.0,5.076923076923077,5.076923076923077,6.769230769230769,3.3846153846153846,3.3846153846153846
1,13695,,,,,,,,,,,,,
3,13716,,,,,,,,,,,,,
5,13717,,,,,,,,,,,,,
5,13728,Privada com fins lucrativos,Norte,Pará,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
18,13743,Privada com fins lucrativos,Sudeste,Minas Gerais,18.0,6.0,22.0,12.0,0.0,5.333333333333333,5.333333333333333,7.111111111111111,3.5555555555555554,3.5555555555555554
14,13749,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142
2,13752,,,,,,,,,,,,,
1,13775,,,,,,,,,,,,,
5,13782,,,,,,,,,,,,,
8,13783,Privada com fins lucrativos,Nordeste,Bahia,1.0,1.0,0.0,0.0,0.0,1.5,2.25,2.0,1.0,1.0
3,13784,,,,,,,,,,,,,
10,13792,,,,,,,,,,,,,
3,13796,,,,,,,,,,,,,
2,13805,,,,,,,,,,,,,
3,13809,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
1,13811,,,,,,,,,,,,,
7,13812,Privada com fins lucrativos,Sudeste,Espírito Santo,3.0,2.0,15.0,0.0,1.0,3.5714285714285716,2.142857142857143,3.5714285714285716,2.142857142857143,2.142857142857143
7,13828,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,2.0,0.0,0.0,1.7142857142857142,2.2857142857142856,2.0,1.1428571428571428,1.1428571428571428
3,13832,Privada sem fins lucrativos,Sul,Paraná,1.0,0.0,2.0,0.0,0.0,4.0,3.3333333333333335,4.666666666666667,2.6666666666666665,2.6666666666666665
1,13845,,,,,,,,,,,,,
1,13865,,,,,,,,,,,,,
5,13873,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
6,13883,,,,,,,,,,,,,
3,13889,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
6,13897,Privada com fins lucrativos,Nordeste,Maranhão,1.0,2.0,1.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0
2,13938,,,,,,,,,,,,,
5,13944,,,,,,,,,,,,,
22,13982,Privada com fins lucrativos,Norte,Pará,2.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0
17,14002,Privada com fins lucrativos,Nordeste,Pernambuco,0.0,1.0,0.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.23529411764705882
20,14028,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,0.0,0.75,1.0,1.25,0.5,0.5
7,14029,,,,,,,,,,,,,
5,14069,,,,,,,,,,,,,
1,14095,,,,,,,,,,,,,
2,14097,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,14101,,,,,,,,,,,,,
6,14115,,,,,,,,,,,,,
2,14121,,,,,,,,,,,,,
2,14132,,,,,,,,,,,,,
3,14133,,,,,,,,,,,,,
1,14147,,,,,,,,,,,,,
1,14148,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
1,14151,,,,,,,,,,,,,
1,14155,,,,,,,,,,,,,
16,14156,Privada com fins lucrativos,Sudeste,Minas Gerais,5.0,1.0,1.0,0.0,0.0,0.9375,1.1875,1.1875,0.6875,0.6875
2,14157,,,,,,,,,,,,,
6,14161,,,,,,,,,,,,,
7,14162,,,,,,,,,,,,,
3,14165,,,,,,,,,,,,,
1,14181,,,,,,,,,,,,,
4,14194,,,,,,,,,,,,,
1,14206,,,,,,,,,,,,,
4,14242,,,,,,,,,,,,,
1,14243,,,,,,,,,,,,,
6,14246,,,,,,,,,,,,,
16,14248,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.75,0.8125,0.75,0.5,0.5
1,14288,,,,,,,,,,,,,
13,14297,,,,,,,,,,,,,
4,14303,,,,,,,,,,,,,
5,14313,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.2,0.2
18,14321,Privada com fins lucrativos,Nordeste,Ceará,2.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0
9,14342,,,,,,,,,,,,,
3,14383,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14401,,,,,,,,,,,,,
27,14403,Privada com fins lucrativos,Sul,Paraná,2.0,0.0,3.0,1.0,0.0,1.1111111111111112,1.4814814814814814,1.4814814814814814,0.7407407407407407,0.7407407407407407
26,14408,Pública Federal,Centro-Oeste,Distrito Federal,56.0,33.0,34.0,26.0,3.0,3.6923076923076925,3.8461538461538463,4.1923076923076925,2.3076923076923075,2.3076923076923075
1,14412,,,,,,,,,,,,,
24,14429,Privada com fins lucrativos,Nordeste,Alagoas,12.0,7.0,13.0,9.0,0.0,3.5,3.5,4.666666666666667,2.3333333333333335,2.3333333333333335
19,14509,Pública Federal,Nordeste,Bahia,11.0,5.0,11.0,4.0,2.0,2.263157894736842,3.263157894736842,3.263157894736842,1.4210526315789473,1.4210526315789473
1,14609,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
5,14622,,,,,,,,,,,,,
15,14715,Privada sem fins lucrativos,Sudeste,São Paulo,4.0,0.0,2.0,0.0,1.0,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
19,14717,Privada com fins lucrativos,Nordeste,Pernambuco,3.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0
1,14718,,,,,,,,,,,,,
66,14724,Pública Federal,Sul,Paraná,16.0,2.0,8.0,7.0,1.0,0.5,0.5454545454545454,0.8181818181818182,0.30303030303030304,0.30303030303030304
5,14727,,,,,,,,,,,,,
4,14784,,,,,,,,,,,,,
5,14786,,,,,,,,,,,,,
5,14858,,,,,,,,,,,,,
1,14860,,,,,,,,,,,,,
7,14869,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,0.0,1.0,0.0,2.0,0.0,2.5714285714285716,3.857142857142857,3.4285714285714284,1.7142857142857142,1.7142857142857142
1,14878,,,,,,,,,,,,,
1,14879,,,,,,,,,,,,,
5,14882,,,,,,,,,,,,,
5,14890,,,,,,,,,,,,,
1,14892,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0
8,14901,,,,,,,,,,,,,
4,14927,,,,,,,,,,,,,
6,14947,,,,,,,,,,,,,
10,14951,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,3.0,0.0,0.0,1.8,2.7,2.4,1.2,1.2
1,14961,,,,,,,,,,,,,
2,14969,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,2.0,2.0
5,14975,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,0.0,0.0,0.8,1.0,1.2,0.4,0.4
15,14996,Privada com fins lucrativos,Nordeste,Bahia,7.0,8.0,7.0,22.0,0.0,0.0,1.4666666666666666,0.7333333333333333,0.0,0.0
29,15001,Pública Federal,Sul,Paraná,13.0,10.0,12.0,6.0,0.0,3.103448275862069,3.103448275862069,3.103448275862069,1.8620689655172413,1.8620689655172413
29,15015,Pública Estadual,Sul,Paraná,8.0,7.0,13.0,28.0,0.0,3.2758620689655173,4.931034482758621,4.379310344827586,2.1724137931034484,2.1724137931034484
42,15032,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.38095238095238093,0.19047619047619047,0.19047619047619047
47,15059,Pública Federal,Norte,Pará,6.0,14.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
6,15079,Privada com fins lucrativos,Norte,Pará,0.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666
45,15121,Pública Federal,Sul,Santa Catarina,18.0,8.0,24.0,8.0,0.0,0.4,0.4444444444444444,1.2222222222222223,0.26666666666666666,0.26666666666666666
10,15133,,,,,,,,,,,,,
2,15135,,,,,,,,,,,,,
2,15173,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,0.0,0.0,2.5,2.0,1.5,1.5,1.5
2,15236,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,2.5,2.0,2.5,1.5,1.5
7,15272,Privada com fins lucrativos,Nordeste,Piauí,0.0,0.0,2.0,0.0,0.0,1.2857142857142858,1.0,1.5714285714285714,0.7142857142857143,0.7142857142857143
2,15280,Privada com fins lucrativos,Nordeste,Paraíba,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15351,,,,,,,,,,,,,
10,15357,,,,,,,,,,,,,
2,15382,,,,,,,,,,,,,
9,15383,,,,,,,,,,,,,
6,15401,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333
1,15410,,,,,,,,,,,,,
14,15428,,,,,,,,,,,,,
5,15433,,,,,,,,,,,,,
5,15445,,,,,,,,,,,,,
31,15450,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,0.1935483870967742,0.25806451612903225,0.25806451612903225,0.12903225806451613,0.12903225806451613
2,15451,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,2.5,3.5,3.0,1.5,1.5
37,15452,Privada com fins lucrativos,Sudeste,Minas Gerais,8.0,5.0,11.0,2.0,0.0,1.135135135135135,1.5135135135135136,1.8918918918918919,0.7567567567567568,0.7567567567567568
12,15453,Privada sem fins lucrativos,Sudeste,Minas Gerais,2.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25
3,15467,,,,,,,,,,,,,
3,15468,,,,,,,,,,,,,
25,15497,Pública Federal,Nordeste,Ceará,9.0,3.0,19.0,2.0,0.0,0.6,0.52,1.0,0.4,0.4
1,15501,,,,,,,,,,,,,
1,15502,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15504,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,6.0,0.0,0.0,1.2857142857142858,2.142857142857143,1.8571428571428572,0.8571428571428571,0.8571428571428571
17,15507,Pública Federal,Norte,Acre,15.0,4.0,1.0,4.0,0.0,2.588235294117647,1.2941176470588236,2.588235294117647,1.2941176470588236,1.2941176470588236
10,15508,,,,,,,,,,,,,
25,15520,Pública Federal,Centro-Oeste,Mato Grosso do Sul,4.0,3.0,9.0,4.0,1.0,0.88,1.0,1.28,0.56,0.56
1,15521,,,,,,,,,,,,,
15,15522,Pública Federal,Norte,Amapá,9.0,1.0,5.0,8.0,0.0,2.8666666666666667,4.133333333333334,4.0,1.9333333333333333,1.9333333333333333
7,15526,Privada com fins lucrativos,Nordeste,Ceará,6.0,5.0,5.0,66.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0
1,15562,,,,,,,,,,,,,
4,15576,Pública Estadual,Sudeste,São Paulo,1.0,0.0,4.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
8,15581,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,375,375,0.25,0.25,0.25
3,15585,,,,,,,,,,,,,
3,15639,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.0,1.0,1.0
4,15680,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25
4,15682,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15687,Pública Estadual,Sudeste,São Paulo,0.0,2.0,0.0,0.0,0.0,0.6,0.8,0.6,0.4,0.4
3,15688,Pública Estadual,Sudeste,São Paulo,2.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
4,15689,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
5,15693,Pública Estadual,Sudeste,São Paulo,1.0,0.0,1.0,1.0,0.0,0.8,0.4,0.4,0.4,0.4
5,15695,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15696,Pública Estadual,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15697,Pública Estadual,Sudeste,São Paulo,0.0,0.0,3.0,0.0,0.0,6.0,9.0,7.5,4.0,4.0
2,15704,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0
3,15708,Pública Estadual,Sudeste,São Paulo,1.0,1.0,2.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
4,15709,Pública Estadual,Sudeste,São Paulo,3.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15714,Pública Estadual,Sudeste,São Paulo,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15715,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15745,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0
4,15746,Pública Estadual,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5
4,15752,Pública Estadual,Sudeste,São Paulo,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2,15753,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,1.0,0.0,2.5,1.5,1.5,1.5,1.5
7,15757,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,0.0,0.0,2.5714285714285716,2.5714285714285716,2.142857142857143,1.7142857142857142,1.7142857142857142
4,15769,Pública Estadual,Sudeste,São Paulo,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
1,15784,Pública Estadual,Sudeste,São Paulo,2.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0
3,15793,Pública Estadual,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15803,Pública Estadual,Sudeste,São Paulo,5.0,3.0,3.0,1.0,1.0,6.0,6.0,4.0,4.0,4.0
16,15839,Privada com fins lucrativos,Nordeste,Paraíba,1.0,0.0,2.0,1.0,0.0,1125,1125,1.5,0.75,0.75
29,15859,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,0.0,3.0,1.0,0.0,0.8275862068965517,1.2413793103448276,1.103448275862069,0.5517241379310345,0.5517241379310345
3,15873,,,,,,,,,,,,,
6,15894,,,,,,,,,,,,,
