NUM_CURSOS,CODIGO_IES,DEFICIENCIA_FISICA,DEFICIENCIA_VISUAL,DEFICIENCIA_AUDITIVA,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA,CLASS
30,4785,4.0,2.0,0.0,2.0,0.0,0.1333333333333333,0.6333333333333333,0.6,0.0666666666666666,0.0666666666666666,1
35,4786,36.0,54.0,13.0,5.0,9.0,8.4,11.257142857142858,13.914285714285716,5.571428571428571,5.571428571428571,1
4,4791,0.0,6.0,1.0,0.0,0.0,8.0,9.75,9.75,4.5,4.5,0
2,4820,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1
51,4826,56.0,49.0,25.0,22.0,0.0,15.176470588235292,15.176470588235292,20.235294117647054,10.117647058823527,10.117647058823527,0
13,4846,3.0,3.0,2.0,3.0,0.0,0.8461538461538461,1.6923076923076923,2.5384615384615383,0.8461538461538461,0.8461538461538461,2
17,4849,0.0,1.0,2.0,0.0,0.0,0.9411764705882352,1.4705882352941178,1.2941176470588236,0.5882352941176471,0.5882352941176471,1
6,4858,1.0,12.0,1.0,0.0,1.0,5.0,6.166666666666667,6.333333333333333,2.5,2.5,0
18,4863,6.0,9.0,7.0,0.0,0.0,7.333333333333333,7.333333333333333,9.77777777777778,4.888888888888889,4.888888888888889,3
26,4865,44.0,46.0,14.0,34.0,1.0,28.846153846153847,28.846153846153847,38.46153846153846,19.23076923076923,19.23076923076923,2
5,4867,0.0,3.0,3.0,0.0,0.0,7.2,7.2,9.6,4.8,4.8,2
11,4878,5.0,4.0,0.0,5.0,0.0,7.090909090909091,7.090909090909091,9.454545454545457,4.727272727272728,4.727272727272728,3
2,4889,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,3
16,4901,1.0,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.5,0.5,1
1,4902,1.0,1.0,1.0,0.0,0.0,3.0,9.0,15.0,3.0,3.0,2
7,4910,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.4285714285714285,0
14,4915,1.0,3.0,1.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0,0
28,4925,88.0,37.0,31.0,41.0,5.0,42.642857142857146,63.96428571428572,56.85714285714285,28.428571428571427,28.428571428571427,3
4,4926,0.0,2.0,1.0,0.0,0.0,1.5,2.25,0.75,0.75,0.75,1
2,4945,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0
4,4950,1.0,1.0,1.0,2.0,0.0,2.0,1.5,2.0,1.5,1.5,3
12,4959,4.0,6.0,1.0,0.0,0.0,5.5,5.5,7.333333333333333,3.6666666666666665,3.6666666666666665,0
31,4962,1.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.1935483870967742,0.0967741935483871,0.0967741935483871,3
20,4964,3.0,1.0,3.0,0.0,0.0,1.75,2.45,1.4,1.05,1.05,2
3,4983,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0
2,4992,1.0,1.0,1.0,0.0,0.0,4.5,7.5,7.5,3.0,3.0,3
11,5008,1.0,0.0,0.0,0.0,1.0,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.1818181818181818,2
13,5013,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,5016,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0
1,5017,4.0,1.0,0.0,1.0,0.0,12.0,12.0,18.0,6.0,6.0,2
1,5018,1.0,1.0,0.0,0.0,0.0,12.0,16.0,16.0,8.0,8.0,3
44,5036,13.0,4.0,4.0,4.0,2.0,1.1363636363636365,0.9090909090909092,1.2045454545454546,0.6818181818181818,0.6818181818181818,3
2,5053,0.0,1.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0,0
6,5066,7.0,2.0,1.0,0.0,0.0,8.0,8.0,10.666666666666666,5.333333333333333,5.333333333333333,2
25,5077,8.0,9.0,1.0,0.0,0.0,0.52,1.04,2.4,0.44,0.44,2
2,5099,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
19,5105,1.0,2.0,0.0,0.0,0.0,0.4210526315789473,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,3
3,5107,0.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,2
7,5131,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714,3
2,5133,3.0,0.0,0.0,0.0,0.0,4.5,3.0,4.5,3.0,3.0,1
10,5215,3.0,8.0,3.0,1.0,0.0,7.5,7.5,7.5,4.5,4.5,3
6,5216,2.0,3.0,0.0,1.0,0.0,5.0,5.0,6.666666666666667,3.333333333333333,3.333333333333333,1
5,5228,1.0,2.0,1.0,0.0,0.0,1.6,0.8,0.8,0.8,0.8,2
39,5242,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,5276,0.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,2.0,2.0,3
20,5285,8.0,3.0,3.0,8.0,0.0,6.6,8.75,7.7,4.4,4.4,1
19,5288,10.0,15.0,6.0,3.0,0.0,9.473684210526317,9.473684210526317,12.63157894736842,6.315789473684211,6.315789473684211,1
5,5290,2.0,9.0,5.0,5.0,0.0,21.6,21.6,28.8,14.4,14.4,1
14,5303,6.0,10.0,5.0,4.0,0.0,8.142857142857142,8.142857142857142,10.857142857142858,5.428571428571429,5.428571428571429,1
2,5313,1.0,0.0,1.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0,1
2,5315,2.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0,1
2,5316,2.0,2.0,1.0,1.0,1.0,10.0,15.0,12.5,5.0,5.0,3
5,5318,0.0,1.0,0.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8,0
71,5322,39.0,30.0,15.0,9.0,1.0,3.6901408450704234,2.647887323943662,4.309859154929577,2.056338028169014,2.056338028169014,1
29,5370,3.0,6.0,0.0,2.0,0.0,1.5172413793103448,2.2758620689655173,1.896551724137931,0.7586206896551724,0.7586206896551724,0
11,5387,2.0,1.0,0.0,0.0,0.0,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.5454545454545454,0.5454545454545454,2
1,5394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
36,5403,3.0,3.0,14.0,1.0,1.0,2.6666666666666665,2.388888888888889,3.388888888888889,1.4444444444444444,1.4444444444444444,0
21,5451,9.0,18.0,3.0,6.0,0.0,8.857142857142858,8.857142857142858,11.80952380952381,5.904761904761905,5.904761904761905,0
5,5473,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2,2
17,5511,0.0,1.0,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.1176470588235294,3
10,5518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1
27,5550,15.0,37.0,14.0,15.0,0.0,16.22222222222222,16.22222222222222,21.62962962962963,10.814814814814817,10.814814814814817,0
18,5555,16.0,13.0,7.0,12.0,0.0,14.666666666666666,14.666666666666666,19.55555555555556,9.77777777777778,9.77777777777778,0
4,5600,0.0,0.0,1.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75,1
6,5627,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.5,1.5,1.5,0
4,5633,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75,1
26,5668,19.0,17.0,4.0,5.0,0.0,9.0,9.0,12.0,6.0,6.0,0
16,5670,2.0,3.0,0.0,0.0,0.0,1875.0,2.5,1.3125,1.25,1.25,1
10,5671,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.7,0.3,0.3,3
12,5701,0.0,2.0,0.0,1.0,0.0,0.75,0.75,1.0833333333333333,0.5,0.5,0
3,5706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0
6,10058,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1
15,10116,3.0,0.0,0.0,1.0,1.0,1.1333333333333333,1.0,1.5333333333333334,0.8,0.8,1
2,10251,1.0,0.0,0.0,0.0,0.0,3.0,4.5,3.0,2.0,2.0,3
2,11289,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1
16,11308,11.0,10.0,2.0,5.0,0.0,10.5,10.5,14.0,7.0,7.0,0
25,11544,1.0,4.0,0.0,0.0,0.0,1.16,1.48,1.44,0.76,0.76,0
9,11604,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888,2
13,11645,0.0,1.0,0.0,0.0,0.0,0.3846153846153846,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.2307692307692307,1
8,11750,2.0,3.0,0.0,5.0,0.0,6.0,6.0,8.0,4.0,4.0,3
5,11841,0.0,1.0,0.0,0.0,0.0,0.8,0.8,0.6,0.6,0.6,3
1,11860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,11895,1.0,0.0,0.0,0.0,0.0,0.5,0.25,375.0,0.25,0.25,3
6,12338,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3
6,12430,4.0,1.0,0.0,0.0,0.0,3.5,3.0,2.6666666666666665,2.1666666666666665,2.1666666666666665,3
16,12522,0.0,0.0,0.0,1.0,0.0,375.0,0.5625,0.5,0.25,0.25,3
15,12523,2.0,1.0,2.0,0.0,0.0,1.9333333333333331,1.9333333333333331,2.2,1.2666666666666666,1.2666666666666666,3
4,12620,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5,3
4,12758,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.75,0.75,0
10,12766,1.0,1.0,0.0,3.0,0.0,3.0,4.5,4.0,2.0,2.0,1
1,12772,0.0,1.0,0.0,4.0,0.0,30.0,30.0,35.0,20.0,20.0,3
11,12791,6.0,5.0,1.0,3.0,0.0,6.0,6.0,8.0,4.0,4.0,0
5,12869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4,12916,0.0,1.0,0.0,0.0,0.0,1.5,1.5,1.75,1.0,1.0,2
2,12946,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,3
2,13014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
7,13106,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.4285714285714285,1
9,13133,2.0,4.0,1.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0,3
12,13359,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,1
7,13481,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714,3
10,13488,0.0,1.0,0.0,1.0,0.0,0.8,1.4,1.4,0.6,0.6,3
5,13527,0.0,1.0,0.0,1.0,0.0,2.0,2.4,2.8,1.2,1.2,2
7,13620,1.0,8.0,3.0,6.0,0.0,10.285714285714286,10.285714285714286,13.714285714285714,6.857142857142857,6.857142857142857,1
1,13666,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,4.0,2
13,13684,7.0,9.0,6.0,5.0,0.0,11.076923076923077,11.076923076923077,14.76923076923077,7.384615384615385,7.384615384615385,3
5,13728,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,2
18,13743,18.0,22.0,6.0,12.0,0.0,16.0,16.0,21.33333333333333,10.666666666666666,10.666666666666666,1
14,13749,1.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.0714285714285714,3
8,13783,1.0,0.0,1.0,0.0,0.0,1.5,2.25,2.0,1.0,1.0,2
3,13809,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2
7,13812,3.0,15.0,2.0,0.0,1.0,14.285714285714286,8.571428571428571,14.285714285714286,8.571428571428571,8.571428571428571,2
7,13828,0.0,2.0,0.0,0.0,0.0,1.7142857142857142,2.2857142857142856,2.0,1.1428571428571428,1.1428571428571428,0
3,13832,1.0,2.0,0.0,0.0,0.0,6.0,5.0,7.0,4.0,4.0,1
5,13873,0.0,1.0,0.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8,3
3,13889,2.0,1.0,0.0,1.0,0.0,4.0,4.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3
6,13897,1.0,1.0,2.0,0.0,0.0,4.0,6.0,5.333333333333333,2.6666666666666665,2.6666666666666665,1
22,13982,2.0,1.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.2727272727272727,0.0,0.0,1
17,14002,0.0,0.0,1.0,0.0,0.0,0.3529411764705882,0.5294117647058824,0.4705882352941176,0.2352941176470588,0.2352941176470588,2
20,14028,2.0,2.0,1.0,1.0,0.0,0.9,1.2,1.5,0.6,0.6,3
2,14097,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1,14148,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,3
16,14156,5.0,1.0,1.0,0.0,0.0,1625.0,2.0625,2.0625,1.1875,1.1875,1
16,14248,1.0,1.0,0.0,0.0,0.0,0.75,0.8125,0.75,0.5,0.5,3
5,14313,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.2,0.2,0
18,14321,2.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,2
3,14383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,14403,2.0,3.0,0.0,1.0,0.0,1.3333333333333333,1.7777777777777777,1.7777777777777777,0.8888888888888888,0.8888888888888888,2
26,14408,56.0,34.0,33.0,26.0,3.0,20.384615384615383,22.115384615384617,23.846153846153847,12.961538461538462,12.961538461538462,0
24,14429,12.0,13.0,7.0,9.0,0.0,8.5,8.5,11.333333333333334,5.666666666666667,5.666666666666667,0
19,14509,11.0,11.0,5.0,4.0,2.0,4.526315789473684,6.631578947368421,6.473684210526316,2.789473684210526,2.789473684210526,3
1,14609,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3
15,14715,4.0,2.0,0.0,0.0,1.0,0.9333333333333332,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1
19,14717,3.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.3157894736842105,0.0,0.0,3
66,14724,16.0,8.0,2.0,7.0,1.0,1.0,1.2121212121212122,1.5757575757575757,0.6363636363636364,0.6363636363636364,3
7,14869,0.0,0.0,1.0,2.0,0.0,2.571428571428572,3.857142857142857,3.4285714285714284,1.7142857142857142,1.7142857142857142,1
1,14892,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0,1
10,14951,1.0,3.0,0.0,0.0,0.0,2.4,3.6,3.2,1.6,1.6,2
2,14969,1.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,2.0,2.0,0
5,14975,0.0,1.0,0.0,0.0,0.0,0.8,1.0,1.2,0.4,0.4,2
15,14996,7.0,7.0,8.0,22.0,0.0,0.0,3.066666666666667,1.5333333333333334,0.0,0.0,0
29,15001,13.0,12.0,10.0,6.0,0.0,6.896551724137931,6.896551724137931,6.896551724137931,4.137931034482759,4.137931034482759,1
29,15015,8.0,13.0,7.0,28.0,0.0,5.724137931034483,8.620689655172415,7.655172413793103,3.793103448275862,3.793103448275862,3
42,15032,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.3809523809523809,0.1904761904761904,0.1904761904761904,0
47,15059,6.0,25.0,14.0,3.0,0.0,0.0,0.0,1.9361702127659572,0.0,0.0,3
6,15079,0.0,0.0,1.0,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2
45,15121,18.0,24.0,8.0,8.0,0.0,1.3555555555555556,1.3333333333333333,3.2222222222222223,0.9777777777777776,0.9777777777777776,1
2,15173,1.0,0.0,0.0,0.0,0.0,2.5,2.0,1.5,1.5,1.5,2
2,15236,1.0,0.0,0.0,0.0,0.0,2.5,2.0,2.5,1.5,1.5,1
7,15272,0.0,2.0,0.0,0.0,0.0,1.2857142857142858,1.0,1.5714285714285714,0.7142857142857143,0.7142857142857143,1
2,15280,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,15401,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0
31,15450,0.0,1.0,0.0,0.0,0.0,0.1935483870967742,0.2580645161290322,0.2580645161290322,0.1290322580645161,0.1290322580645161,2
2,15451,0.0,1.0,0.0,0.0,0.0,2.5,3.5,3.0,1.5,1.5,2
37,15452,8.0,11.0,5.0,2.0,0.0,1.864864864864865,2.4864864864864864,3.108108108108108,1.2432432432432432,1.2432432432432432,2
12,15453,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,1
25,15497,9.0,19.0,3.0,2.0,0.0,1.88,1.48,2.56,1.24,1.24,1
1,15502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7,15504,0.0,6.0,0.0,0.0,0.0,1.7142857142857142,2.571428571428572,2.571428571428572,1.1428571428571428,1.1428571428571428,3
17,15507,15.0,1.0,4.0,4.0,0.0,5.647058823529412,2.823529411764706,5.647058823529412,2.823529411764706,2.823529411764706,3
25,15520,4.0,9.0,3.0,4.0,1.0,1.28,1.4,1.84,0.8,0.8,3
15,15522,9.0,5.0,1.0,8.0,0.0,4.266666666666667,6.2,6.2,2.8666666666666667,2.8666666666666667,2
7,15526,6.0,5.0,5.0,66.0,0.0,0.0,9.571428571428571,9.571428571428571,0.0,0.0,1
4,15576,1.0,4.0,0.0,0.0,0.0,7.5,7.5,5.0,5.0,5.0,3
8,15581,1.0,0.0,0.0,0.0,0.0,375.0,375.0,0.25,0.25,0.25,3
3,15639,1.0,0.0,1.0,0.0,0.0,2.6666666666666665,4.0,2.0,2.0,2.0,2
4,15680,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25,2
4,15682,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5,15687,0.0,0.0,2.0,0.0,0.0,1.2,1.6,1.2,0.8,0.8,0
3,15688,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0
4,15689,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1
5,15693,1.0,1.0,0.0,1.0,0.0,1.2,0.6,0.6,0.6,0.6,1
5,15695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,15696,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,15697,0.0,3.0,0.0,0.0,0.0,9.0,13.5,11.5,6.0,6.0,1
2,15704,0.0,1.0,1.0,1.0,0.0,4.5,3.0,3.0,3.0,3.0,1
3,15708,1.0,2.0,1.0,0.0,0.0,3.333333333333333,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,1
4,15709,3.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,15714,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,15715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,15745,0.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,2
4,15746,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,3
4,15752,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
2,15753,1.0,0.0,1.0,1.0,0.0,7.5,4.5,4.5,4.5,4.5,3
7,15757,1.0,1.0,1.0,0.0,0.0,2.571428571428572,2.571428571428572,2.142857142857143,1.7142857142857142,1.7142857142857142,2
4,15769,3.0,3.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,1
1,15784,2.0,0.0,0.0,2.0,0.0,8.0,16.0,8.0,4.0,4.0,1
3,15793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,15803,5.0,3.0,3.0,1.0,1.0,15.6,15.6,10.4,10.4,10.4,0
16,15839,1.0,2.0,0.0,1.0,0.0,1125.0,1125.0,1.5,0.75,0.75,1
29,15859,2.0,3.0,0.0,1.0,0.0,1.2413793103448276,1.862068965517241,1.6551724137931034,0.8275862068965517,0.8275862068965517,0
3,15980,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3,16010,2.0,3.0,1.0,0.0,0.0,4.0,5.0,7.0,3.0,3.0,3
14,16194,0.0,2.0,0.0,0.0,0.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1
6,16395,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3,16410,3.0,1.0,0.0,1.0,0.0,3.333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2
2,16725,0.0,0.0,0.0,1.0,0.0,2.5,1.5,2.5,1.5,1.5,0
3,16781,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0
7,16898,0.0,3.0,1.0,0.0,0.0,3.4285714285714284,2.571428571428572,4.0,2.2857142857142856,2.2857142857142856,2
5,16914,1.0,0.0,0.0,0.0,0.0,1.2,1.4,1.6,0.8,0.8,2
4,16934,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.75,0.5,0.5,1
1,17014,2.0,3.0,1.0,0.0,0.0,20.0,40.0,30.0,15.0,15.0,2
15,17138,4.0,6.0,0.0,2.0,0.0,1.2,1.6666666666666667,2.2666666666666666,0.7333333333333333,0.7333333333333333,1
1,17226,0.0,1.0,0.0,1.0,0.0,8.0,6.0,12.0,4.0,4.0,3
15,17284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,3
3,17322,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1
4,17352,0.0,1.0,0.0,0.0,0.0,1.5,2.25,2.0,1.0,1.0,0
6,17401,0.0,1.0,1.0,1.0,0.0,2.5,2.5,2.5,1.5,1.5,0
8,17403,1.0,0.0,0.0,0.0,0.0,0.75,625.0,875.0,0.5,0.5,3
21,17420,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.3809523809523809,0.3809523809523809,0.1904761904761904,0.1904761904761904,2
1,17590,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,17593,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0
9,17628,0.0,10.0,1.0,0.0,0.0,1.2222222222222223,1.7777777777777777,2.0,1.0,1.0,1
